r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
0.7619375,0.440073376324503,0.43412028761834,0.419012427324895,1.37129935549041
0.769375,0.443861866946332,0.437862332835038,0.422644209355161,1.37018730806289
0.7768125,0.447636495235704,0.441590831399607,0.426263426222765,1.36906461960165
0.78425,0.4513971668845,0.445305690968268,0.429869993207238,1.36793129748398
0.7916875,0.455143786211931,0.449006817832503,0.433463826550222,1.3667873483644
0.799125,0.45887625895498,0.452694119667681,0.437044843460146,1.36563277911297
0.8065625,0.462594493026629,0.456367506279629,0.440612962116805,1.36446759712672
0.814,0.466298412200392,0.460026903079173,0.44416810167582,1.36329181603088
0.8214375,0.46998793150479,0.46367222685103,0.447710182272969,1.36210544605024
0.828875,0.473662961207009,0.467303389678448,0.451239125028413,1.36090849521491
0.8363125,0.477323412973572,0.470920305010027,0.454754852050802,1.35970097178313
0.84375,0.480969199856338,0.47452288764585,0.458257286441254,1.35848288424372
0.8511875,0.484600246370826,0.47811106365791,0.461746352297226,1.35725424617223
0.858625,0.488216477802119,0.481684759860946,0.465221974716261,1.35601507157062
0.8660625,0.491817810433176,0.485243894194974,0.468684079799609,1.35476536991936
0.8735,0.495404161931073,0.488788385950032,0.472132594655746,1.3535051509421
0.8809375,0.498975451335184,0.492318155754476,0.475567447403751,1.35223442460815
0.888375,0.502531604094636,0.49583313053152,0.478988567176576,1.35095320394087
0.8958125,0.506072554482642,0.499333245872814,0.482395884124198,1.34966150672533
0.90325,0.509598225508098,0.502818426272461,0.485789329416638,1.34835934432582
0.9106875,0.513108540897764,0.506288596918683,0.489168835246866,1.34704672801009
0.918125,0.516603425739035,0.509743684326256,0.492534334833589,1.34572366930743
0.9255625,0.520082808403641,0.513183618228432,0.495885762423906,1.34439018124273
0.933,0.523546629346737,0.516608340229411,0.499223053295852,1.34304628420137
0.9404375,0.526994819460262,0.520017782513703,0.502546143760816,1.34169199230711
0.947875,0.530427308576762,0.523411876211876,0.505854971165833,1.3403273184512
0.9553125,0.533844027878246,0.526790553769832,0.509149473895766,1.33895227580259
0.96275,0.537244910243482,0.530153749290149,0.512429591375348,1.33756687806661
0.9701875,0.540629900085708,0.533501408201642,0.515695264071119,1.33617114678184
0.977625,0.543998937092945,0.536833471274119,0.518946433493232,1.33476509983994
0.9850625,0.547351957235724,0.540149875611233,0.522183042197135,1.33334875183326
0.9925,0.550688897822632,0.543450559620576,0.525405033785138,1.33192211764568
0.9999375,0.554009697492601,0.546735463006046,0.528612352907855,1.3304852124572
1.007375,0.557314302882221,0.550004533317615,0.531804945265515,1.32903805728908
1.0148125,0.560602663145593,0.553257720565023,0.534982757609168,1.32758067489216
1.02225,0.563874720429659,0.556494967862117,0.538145737741754,1.32611308164978
1.0296875,0.567130418186411,0.559716219594109,0.541293834519056,1.32463529423514
1.037125,0.570369701186528,0.562921421430944,0.544426997850535,1.3231473296309
1.0445625,0.573592518793084,0.566110523541305,0.547545178700034,1.32164920817497
1.052,0.5767988282338,0.569283483803124,0.550648329086369,1.32014095692174
1.0594375,0.579988578498783,0.572440251994683,0.553736402083797,1.31862259472457
1.066875,0.583161719184727,0.57558077847975,0.556809351822356,1.31709414011363
1.0743125,0.586318201193951,0.578705014893927,0.559867133488097,1.31555561194145
1.08175,0.589457977904243,0.581812915292386,0.562909703323183,1.31400703059585
1.0891875,0.592581012560246,0.584904443400218,0.565937018625873,1.31244842583205
1.096625,0.595687261836256,0.587979556484343,0.568949037750392,1.31087982003981
1.1040625,0.598776681459217,0.591038210872809,0.571945720106668,1.30930123366813
1.1115,0.601849228446919,0.594080364150968,0.574927026159958,1.3077126875005
1.1189375,0.604904861258906,0.597105975309415,0.577892917430362,1.30611420283473
1.126375,0.607943547399805,0.600115012197513,0.580843356492198,1.30450581024872
1.1338125,0.610965251931427,0.603107440258403,0.583778306973281,1.30288753686361
1.14125,0.613969936680649,0.606083221754815,0.58669773355407,1.30125940510266
1.1486875,0.616957564748492,0.609042320190424,0.589601601966703,1.29962143773414
1.156125,0.619928100503604,0.611984700303459,0.592489878993914,1.29797365787203
1.1635625,0.622881514372802,0.614910332759384,0.595362532467836,1.29631609500649
1.171,0.625817780204822,0.61781919156584,0.59821953126868,1.29464878206691
1.1784375,0.628736865947218,0.620711244940897,0.601060845323312,1.29297174358183
1.185875,0.631638740735994,0.623586462259676,0.603886445603702,1.29128500435021
