galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,n_starts,parameters_json,worst_restart_objective,baseline_same_split_objective,objective_improvement_over_baseline
NGC2955,free_family,True,24,19,5,47.1440356975485,2.4812650367130793,5.818273386811407,52.96230908435991,3.964428174814712,3.7074533393569085,110.9678913387421,3.8130250580575518,106.14914095969482,0.3200229023005924,0.9477782042632502,0.9723128704655237,52.47022173756295,1.93788944807179,False,True,True,1.1010767620915225,0.2202153524183045,23382.17628447247,52613.0482246975,"{""disk_pull"": -1.93788944807179, ""bulge_pull"": 1.3160867713975735, ""distance_pull"": -0.2765887736148188, ""inclination_pull"": -0.5042540374910072}",7,True,0.0016493316322857365,False,none,False,5,"[1.3384228525972244, 4.664845095414633, 1.6022981196287123, -1.93788944807179, 1.3160867713975735, -0.2765887736148188, -0.5042540374910072]",53.015551708190934,53.74756347961359,0.7852543952536948
NGC2976,free_family,True,27,21,6,6.306985134545323,0.3003326254545392,0.05877463265737118,6.365759767202695,2.488070371388081,0.7704640594353585,50.24404865181849,0.7718374503595712,49.52763002067206,0.47840976115519857,0.7,0.9982206215524099,59.558701731051755,0.191699722089412,False,True,True,2.2153394954009142,0.3692232492334857,84.28242488288822,6213.491495894135,"{""disk_pull"": -0.191699722089412, ""distance_pull"": -0.03538986023540322, ""inclination_pull"": -0.1441298268948243}",6,True,9.911814627658234e-05,False,none,False,5,"[-0.2589813076565518, 3.902530696084686, 1.249348681126495, -0.191699722089412, -0.03538986023540322, -0.1441298268948243]",6.36589824594914,6.366879444509832,0.0011196773071366906
NGC2998,free_family,True,13,10,3,21.00548627682193,2.100548627682193,4.598986904842049,25.60447318166398,2.838303665881983,10.244892782173332,90.13092334350868,8.870222263559953,90.79098463085677,0.7651148915821798,0.7,1.1549758819754392,58.677930824248385,1.8475665046943817,False,True,True,10.517354394076323,3.505784798025441,1784.2444382197589,44330.51189835042,"{""disk_pull"": 1.8475665046943817, ""distance_pull"": 1.0346919178948444, ""inclination_pull"": 0.3389654121241917}",6,True,8.29581733722181e-05,False,none,False,5,"[2.1826998539060734, 4.508559992471424, 1.3450305153211681, 1.8475665046943817, 1.0346919178948444, 0.3389654121241917]",25.615662180959035,25.7143487088711,0.10987552720711946
NGC3109,free_family,True,25,20,5,5.683497612944485,0.2841748806472243,0.009752678881884407,5.69325029182637,3.172619658757638e-18,2.4832020191258235,76.8898995416158,2.4844631496624654,76.86135462443893,0.5113624225303708,0.7,0.9994923931406214,69.94164083386947,0.09758806395136112,False,True,True,5.691646479749382,1.1383292959498763,26.45091761194248,3874.334880313615,"{""disk_pull"": 0.09758806395136112, ""distance_pull"": -0.00964453032819367, ""inclination_pull"": -0.011671833226105124}",6,True,2.740534884896964e-06,True,lower,False,5,"[0.910056599856245, 4.34200320955124, 3.172619658757638e-18, 0.09758806395136112, -0.00964453032819367, -0.011671833226105124]",8.698823080494767,5.965845504652027,0.27259521282565746
NGC3198,free_family,True,43,34,9,43.550449672675505,1.280895578608103,3.6894497139741564,47.23989938664966,1.5299450772925405e-15,8.95525281336473,155.96193764618994,8.329707083368676,156.5485987113808,0.7491707403312154,0.7,1.0750981665663892,73.71974542091161,1.756108028604523,False,True,True,496.7612623023869,55.195695811376325,3261.600059605513,15068.51740491679,"{""disk_pull"": 1.756108028604523, ""distance_pull"": 0.7402533561544093, ""inclination_pull"": 0.23991514030387057}",6,True,5.548422930173626e-05,True,lower,False,5,"[2.119828291499098, 5.053366496671228, 1.529945077292539e-15, 1.756108028604523, 0.7402533561544093, 0.23991514030387057]",47.23989938667805,48.41987436485877,1.1799749782091098
NGC3521,free_family,True,41,32,9,3.385052351286464,0.105782885977702,0.2396368355057251,3.624689186792189,999.6700827837326,671.5459439834702,9985.326939096145,604.1983284290651,9999.999970811163,0.5370444249409789,0.7,1.1114660739454727,75.31750031298492,0.3731690301652781,False,True,True,19.17591976637347,2.1306577518192746,22926.644209320286,34463.52528837542,"{""disk_pull"": 0.3104020819540517, ""distance_pull"": 0.3731690301652781, ""inclination_pull"": 0.06350006259698504}",6,True,2.905435691110307e-06,False,none,True,5,"[6.403902502363285, 9.210340369057299, 6.908425137360642, 0.3104020819540517, 0.3731690301652781, 0.06350006259698504]",3.6246892053245374,3.6246992958164905,1.010902430165217e-05
NGC3726,free_family,True,12,9,3,17.20986315151012,1.9122070168344578,0.6391769311236728,17.849040082633792,2.782137196151407e-24,12.665068907045503,149.8958956141994,12.274630756401727,150.24581254253354,0.5957308071756464,0.7,1.0318085454782537,53.17786053356537,0.7608005512229294,False,True,True,8.924580591360648,2.974860197120216,12398.972503947414,21165.512432382944,"{""disk_pull"": 0.7608005512229294, ""distance_pull"": 0.22902152744342613, ""inclination_pull"": 0.08893026678268448}",6,True,0.0011261173086407705,True,lower,False,5,"[2.507534592283274, 5.012272703093722, 2.782137196151407e-24, 0.7608005512229294, 0.22902152744342613, 0.08893026678268448]",18.233988818279677,17.931682765504842,0.08264268287105025
NGC3741,free_family,True,21,16,5,17.40826579581767,1.0880166122386044,6.0117355328476485,23.420001328665318,8.033331328653619e-19,1.8342303390422063,53.64663346169948,1.7734385314961139,54.374507670290456,0.848437600715081,0.7,1.0342790609690922,72.2587435927539,2.296499028225337,False,True,True,40.049269232484505,8.0098538464969,144.18732577733468,1687.2604080247213,"{""disk_pull"": 2.296499028225337, ""distance_pull"": 0.6472693277105036, ""inclination_pull"": 0.564685898188475}",6,True,0.0005859320684991294,True,lower,False,5,"[0.5729203351981916, 3.9958954350283715, 8.033331328653619e-19, 2.296499028225337, 0.6472693277105036, 0.564685898188475]",29.077249912199786,24.050379490626113,0.6303781619607953
NGC3769,free_family,True,12,9,3,1.524719533631055,0.16941328151456167,0.31238411498542606,1.8371036486164811,0.24971171649830745,3.7491122554422622,122.23377035263,3.9033562463895075,122.15551659985346,0.44784273000421587,0.7,0.9604842650245116,69.89946313322328,0.4784447579040364,False,True,True,39.808392276026915,13.269464092008972,7928.425911784935,5879.544595174326,"{""disk_pull"": -0.4784447579040364, ""distance_pull"": -0.2845132918235171, ""inclination_pull"": -0.050268433388362496}",6,True,0.00018988159751234262,False,none,False,5,"[1.3618367590496947, 4.805294959187871, 0.22291289791440536, -0.4784447579040364, -0.2845132918235171, -0.050268433388362496]",1.8371036490814285,1.8374583005718546,0.00035465195537343064
NGC3877,free_family,True,13,10,3,14.476106038205794,1.4476106038205794,4.3462645892779275,18.82237062748372,0.510988345071806,1.707172751874146,147.16393320908554,2.0559310118641934,147.12295034556485,0.3389516173514582,0.7,0.8303648040826941,75.93614674328171,1.6883229379335212,False,True,True,12.457806169737914,4.152602056579305,4174.0100368278445,23325.230971390716,"{""disk_pull"": -1.6883229379335212, ""distance_pull"": -1.221373410604603, ""inclination_pull"": -0.06385325671828514}",6,True,0.0006397995602900678,False,none,False,5,"[0.7207287924891905, 4.991268634102361, 0.412763969873565, -1.6883229379335212, -1.221373410604603, -0.06385325671828514]",18.822370659210044,18.842554011972954,0.020183384489232736
NGC3893,free_family,True,10,8,2,3.6897788560305806,0.4612223570038226,0.005135096991957879,3.6949139530225383,3.987265310765276e-17,4.311669850361393,186.84223220871885,4.333025734177195,186.75463700980947,0.5069918547326093,0.7,0.9950713692634329,48.96910912587979,0.06030977732825462,False,True,True,1.2550334540423682,0.6275167270211841,22715.19799904123,25175.935533818963,"{""disk_pull"": 0.06030977732825462, ""distance_pull"": -0.03548614130328335, ""inclination_pull"": -0.015445437060103902}",6,True,0.0002472905086863,True,lower,False,5,"[1.4662660818532665, 5.229795653743807, 3.987265310765276e-17, 0.06030977732825462, -0.03548614130328335, -0.015445437060103902]",7.032435897915122,3.9942052162861916,0.2992912632636524
NGC3917,free_family,True,17,13,4,12.503131899967048,0.9617793769205422,0.6834542253151685,13.186586125282217,3.173686387402074e-17,3.307212780838641,150.04575577334728,3.496355687846445,150.00873889116022,0.42280422430067,0.7,0.9459028417316703,78.92751708377418,0.7283068657738979,False,True,True,16.77822497158284,4.19455624289571,964.7860485831352,14721.614512794218,"{""disk_pull"": -0.7283068657738979, ""distance_pull"": -0.3894995395319743, ""inclination_pull"": -0.036241458112911754}",6,True,5.003560773895598e-06,True,lower,False,5,"[1.2517211939928277, 5.0106935516736515, 3.173686387402074e-17, -0.7283068657738979, -0.3894995395319743, -0.036241458112911754]",13.186586125488882,14.010929498611166,0.8243433733289471
NGC3953,free_family,True,8,6,2,0.49279957658876805,0.08213326276479467,0.08152888593900803,0.574328462527776,5.623130104684553e-17,3.1692016404395686,176.36999912100381,3.10167837395857,176.40498462201649,0.5281294694829931,0.7,1.0217699123957913,62.021382776809524,0.2377039734442304,False,True,True,6.609868925058095,3.3049344625290473,32164.617583196417,39880.28458003449,"{""disk_pull"": 0.2377039734442304, ""distance_pull"": 0.1567433692496965, ""inclination_pull"": 0.021382776809524506}",6,True,1.4883161736513452e-06,True,lower,False,5,"[1.1319433759354462, 5.17278240066788, 5.623130104684553e-17, 0.2377039734442304, 0.1567433692496965, 0.021382776809524506]",0.574328462527901,0.6752731168175938,0.1009446542898178
NGC3972,free_family,True,10,8,2,6.369645055212857,0.7962056319016071,0.00901991947426933,6.378664974687126,6.433213358169856e-15,2.4710022222801955,125.89117082962154,2.4464076555727097,125.89332176966074,0.5071120302311395,0.7,1.0100533394961635,77.00424093082482,0.07238404437237658,False,True,True,15.446259482064999,7.7231297410324995,1836.2036119939912,13810.973549382088,"{""disk_pull"": 0.06133909112716185, ""distance_pull"": 0.07238404437237658, ""inclination_pull"": 0.004240930824816872}",6,True,0.00013682546860839374,True,lower,False,5,"[0.8946206855095066, 4.835434895716979, 6.433213358169836e-15, 0.06133909112716185, 0.07238404437237658, 0.004240930824816872]",11.42018974495289,6.803963133624619,0.4252981589374931
NGC3992,free_family,True,9,7,2,6.666520099662324,0.9523600142374749,9.536775954544812,16.203296054207136,1.3318829541785625e-12,23.90479129077898,215.92630381788493,21.624893235661776,218.72460359001192,0.9607271593623855,0.7,1.1054293323102935,57.117053313997374,2.8363006386589587,False,True,True,0.3723264677399485,0.18616323386997424,54589.30431197849,54658.13773210859,"{""disk_pull"": 2.8363006386589587, ""distance_pull"": 1.0863805111973721, ""inclination_pull"": 0.5585266569986883}",6,True,6.441271843633546e-06,True,lower,False,5,"[3.0738451157265314, 5.387813420623613, 1.3318829541776755e-12, 2.8363006386589587, 1.0863805111973721, 0.5585266569986883]",16.251537632336518,16.211522067744102,0.008226013536965837
NGC4010,free_family,True,12,9,3,5.740254076500245,0.6378060085000272,0.00814844504631069,5.748402521546556,2.5260339662812252,3.2530516438112174,87.1253404293539,3.2787478539120833,87.12533390220666,0.4919537081984804,0.7,0.9921627977368842,88.99975411802055,0.07045765836569963,False,True,True,60.663511255549274,20.221170418516426,701.1631271075165,19136.598800833464,"{""disk_pull"": -0.07045765836569963, ""distance_pull"": -0.056427856294433386, ""inclination_pull"": -0.00024588197945868}",6,True,6.600152813717758e-06,False,none,False,5,"[1.1874615976541902, 4.467347701523349, 1.2601737170209497, -0.07045765836569963, -0.056427856294433386, -0.00024588197945868]",5.751050722715983,5.770880748974536,0.022478227427979114
NGC4013,free_family,True,36,28,8,22.53338437290362,0.8047637276037006,1.329310926310444,23.862695299214064,4.0390509102124164e-15,15.515166467540354,193.65467560360403,14.118820197530367,193.65487707559495,0.5829795762942721,0.8063905598315761,1.0988996424966324,89.00342082800508,0.7120774259757534,False,True,True,6.082036540570758,0.7602545675713448,28524.362859187073,30102.956426109064,"{""disk_pull"": 0.6668333591516191, ""bulge_pull"": 0.6144739496386455, ""distance_pull"": 0.7120774259757534, ""inclination_pull"": 0.003420828005077279}",7,True,2.0310636305653106e-05,True,lower,False,5,"[2.6475086731584514, 5.266077590645406, 4.0390509102124086e-15, 0.6668333591516191, 0.6144739496386455, 0.7120774259757534, 0.003420828005077279]",24.66385932832418,23.979741752114542,0.11704645290047822
NGC4088,free_family,True,12,9,3,3.8454527049770517,0.427272522775228,0.295786550313884,4.141239255290936,2.773787928310938e-13,10.400191680018843,157.9229940947352,10.842627911067213,157.80698699065314,0.45032915515540345,0.7,0.9591947418395894,68.89062799198429,0.45439939422334136,False,True,True,3.151981493810526,1.050660497936842,8321.966938057913,26253.805029050818,"{""disk_pull"": -0.45439939422334136, ""distance_pull"": -0.29379785875495623, ""inclination_pull"": -0.05468600400785539}",6,True,1.666444519550917e-06,True,lower,False,5,"[2.3834853938509926, 5.061372684938862, 2.7737879283105534e-13, -0.45439939422334136, -0.29379785875495623, -0.05468600400785539]",4.150719685461464,4.142643295772375,0.0014040404814394947
NGC4100,free_family,True,24,19,5,28.08376129814577,1.4780926999024089,2.732380095313187,30.816141393458956,1.3369402696353166e-19,7.071810074028354,164.41820957247748,6.391549847524745,164.6415362999498,0.699634620011624,0.7,1.106431185351242,73.25642851068586,1.4590128719104651,False,True,True,2.5545257831941823,0.5109051566388365,13837.706532000388,25067.366364480687,"{""disk_pull"": 1.4590128719104651, ""distance_pull"": 0.7663045345289432, ""inclination_pull"": 0.1282142553429337}",6,True,0.0017961793536100574,True,lower,False,5,"[1.8549767816293603, 5.10377060331012, 1.3369402696353166e-19, 1.4590128719104651, 0.7663045345289432, 0.1282142553429337]",32.35943548583657,31.070902857426812,0.25476146396785637
NGC4157,free_family,True,17,13,4,4.916682630817908,0.37820635621676213,0.25900202402629624,5.175684654844204,1.5740324777384504e-15,12.342640470934915,191.95971164019764,12.372957217599899,191.95707419569013,0.542564470767915,0.6436607562604995,0.9975497574159669,81.99440058863397,0.36441008839406824,False,True,True,0.3917479345897473,0.09793698364743683,12617.916001057525,32333.05632749955,"{""disk_pull"": 0.35481346728624397, ""bulge_pull"": -0.36441008839406824, ""distance_pull"": -0.0176417466050388, ""inclination_pull"": -0.0018664704553459368}",7,True,2.024872199745355e-06,True,lower,False,5,"[2.5155132215033924, 5.257271775134412, 1.574032477738449e-15, 0.35481346728624397, -0.36441008839406824, -0.0176417466050388, -0.0018664704553459368]",5.323386133346724,5.195838292234775,0.020153637390571078
NGC4183,free_family,True,23,18,5,20.337625393627253,1.1298680774237362,1.9619101023315637,22.299535495958818,3.9136135884710603e-25,3.8195782297432554,116.79333497499428,3.464082977748184,116.82560919755538,0.6573984291339873,0.7,1.1026231918457565,82.11345626885559,1.1885865765592658,False,True,True,33.610430293625804,6.722086058725161,1401.397584887834,7815.392203582659,"{""disk_pull"": 1.1885865765592658, ""distance_pull"": 0.7388869812894465, ""inclination_pull"": 0.056728134427791094}",6,True,0.002554898964477064,True,lower,False,5,"[1.2424479447285843, 4.760682303189246, 3.9136135884710603e-25, 1.1885865765592658, 0.7388869812894465, 0.056728134427791094]",27.206304874794817,24.055776395983006,1.7562409000241885
NGC4217,free_family,True,19,15,4,16.241314932225634,1.0827543288150423,17.888029595075817,34.129344527301456,2.108370931726777e-17,2.3060631133920593,214.7093657123964,4.103674763841614,214.6751219297354,0.486118000255494,0.3661392131762356,0.5619507505105648,85.8713841291973,3.153954596323934,False,True,True,1.2266343206095758,0.30665858015239394,5667.61721215991,28138.150852542072,"{""disk_pull"": -0.12228301659134891, ""bulge_pull"": -2.814517960983849, ""distance_pull"": -3.153954596323934, ""inclination_pull"": -0.0643079354013541}",7,True,0.00010436168882754834,True,lower,False,5,"[1.4118828561515293, 5.369125824532, 2.108370931726777e-17, -0.12228301659134891, -2.814517960983849, -3.153954596323934, -0.0643079354013541]",34.129344535831684,34.272895293930944,0.14355076662949529
NGC4559,free_family,True,32,25,7,1.4663415583601462,0.05865366233440585,0.6130394789368563,2.0793810372970025,5.90609307232261,2.876695708529973,38.06793531353255,2.4456301553110174,38.0775390266651,0.5631337265908641,0.7,1.1762595019867736,67.03407649709129,0.5875316732892457,False,True,True,0.32378322479855964,0.04625474639979423,2342.232582689139,13684.243367905055,"{""disk_pull"": 0.5164153407527539, ""distance_pull"": 0.5875316732892457, ""inclination_pull"": 0.03407649709128616}",6,True,0.00013794789410818782,False,none,False,5,"[0.8943028219531337, 3.6396245814341874, 1.932404075900243, 0.5164153407527539, 0.5875316732892457, 0.03407649709128616]",2.079381037922328,2.404780900495607,0.32539986319860503
