galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
UGC02953,C_core,full,all,115,False,950.5591373035138,8.265731628726208,23.649108970080903,-0.6689331141158433,0.11784388206431004,False,True,False,False,True,2.1861012722726503e-30
UGC03205,C_core,full,all,48,False,167.55600927151585,3.4907501931565803,14.100431424237176,1.8400577271012837,0.06273660673111843,False,True,False,False,True,1.9748609174215727e-14
UGC03546,C_core,full,all,30,False,22.679833021158338,0.7559944340386112,8.016885562843315,1.052444822721187,-0.05478750979007576,False,True,False,False,True,6.141276229104506e-16
UGC03580,C_core,full,all,47,False,185.00240663533378,3.9362214177730594,10.408142441380278,-2.9199116203405713,-0.050470767631039526,False,True,False,False,True,1.1962451441409627e-14
UGC04278,C_core,full,all,25,False,10.540477987198898,0.42161911948795594,2.8604912759371692,-0.1835642290299983,-0.08282573461603444,False,False,True,False,True,3.980963853461903
UGC04325,C_core,full,all,8,False,10.703026759302965,1.3378783449128706,3.5294153074895163,-0.4691957287108215,-0.15313464713495287,False,True,False,False,True,1.6815144372187742e-21
UGC04483,C_core,full,all,8,False,1.8681598583032364,0.23351998228790455,0.8093370469264526,-0.01241345617432088,-0.00855516628576955,False,True,False,False,True,2.045179726867489e-15
UGC04499,C_core,full,all,9,False,4.404764249303461,0.48941824992260674,2.094604592468443,-0.06196874251701109,-0.03850230910877154,False,True,False,False,True,2.574953101253994e-25
UGC05005,C_core,full,all,11,False,0.3078489083925453,0.0279862643993223,1.94943967086154,-0.11727973940681156,-0.025611507037661865,False,True,False,False,True,8.45956466925924e-17
UGC05253,C_core,full,all,73,False,62.76255911587933,0.8597610837791688,14.185199959425434,-1.998828020484622,-0.07043418285409474,False,True,False,False,True,1.5612976402073148e-14
UGC05414,C_core,full,all,6,False,0.7512282566709005,0.12520470944515008,0.869562580574476,-0.16740237188628626,-0.06788208794757607,False,True,False,False,True,1.0500945109348092e-16
UGC05716,C_core,full,all,12,False,10.862613891257556,0.905217824271463,1.7341506886267808,-0.735312411739379,-0.283011173686137,False,True,False,False,True,3.381171584487332e-20
UGC05721,C_core,full,all,23,False,14.89342088108516,0.6475400383080504,3.7889453804085056,-0.5486790083101681,-0.08668311735321867,False,True,False,False,True,2.089974010291625e-25
UGC05750,C_core,full,all,11,False,0.440912318827973,0.040082938075270275,1.6390980300814884,0.770107701889166,0.0729139950633199,False,True,False,False,True,3.049878470430202e-18
UGC05764,C_core,full,all,10,False,31.449564119554356,3.1449564119554356,2.0775906125282972,-0.7835213779416094,-0.5437890691256546,False,True,False,False,True,2.659542451242221e-23
UGC05829,C_core,full,all,11,False,3.5561148311601882,0.32328316646910804,2.8770145778234166,-0.5546408538978096,-0.10961281697585172,False,True,False,False,True,2.3110350870463456e-41
UGC05918,C_core,full,all,8,False,2.1695364570758047,0.2711920571344756,2.046590873437156,-0.3522577218326628,-0.08963300809991417,False,True,False,False,True,1.3710651304467072e-14
UGC05986,C_core,full,all,15,False,1.4810722810840673,0.09873815207227116,0.9759577943738578,-0.3350479035177242,-0.06384796782877726,False,True,True,False,True,9.034161821323745e-19
UGC06399,C_core,full,all,9,False,0.9274836743796955,0.10305374159774394,1.6772127445228413,-0.519584407832824,-0.07332248479009291,False,True,False,False,True,7.926412871525191e-15
UGC06446,C_core,full,all,17,False,15.440791092906418,0.9082818289944952,4.92475089235606,-2.119327853499393,-0.30245667104334434,False,True,False,False,True,1.5724265956862505e-30
UGC06614,C_core,full,all,13,False,1.2873476505751875,0.09902674235193751,4.91394222750592,0.8148558969926333,0.027808871149819885,False,True,False,False,True,3.701242110857799e-15
UGC06667,C_core,full,all,9,False,4.492841747113648,0.4992046385681831,2.4476617074874296,-0.3710187118812544,-0.11196682641924433,False,True,False,False,True,8.246154894859775e-15
UGC06786,C_core,full,all,45,False,108.78093421267748,2.4173540936150553,10.0707528589793,-0.05842873649924216,0.00545652518813446,False,True,False,False,True,7.058541403864181e-14
UGC06787,C_core,full,all,71,False,1177.3261019398467,16.582057773800656,18.13077018890636,-2.8610635993415525,0.19771924814695613,False,False,False,False,True,3.941229598191553
UGC06818,C_core,full,all,8,False,5.84796598335538,0.7309957479194225,4.227063441679524,0.43726829083548635,0.09709773256942864,False,False,False,False,True,2.658062598329791
UGC06917,C_core,full,all,11,False,5.055258937510052,0.45956899431909565,3.212033484474242,-0.9533935962654503,-0.14292853372636463,False,True,False,False,True,3.5859220798519625e-18
UGC06923,C_core,full,all,6,False,0.8347260523159067,0.1391210087193178,2.0576581049602405,0.5711152388112927,0.0733546090664692,False,False,False,False,True,3.088128012961977
UGC06930,C_core,full,all,10,False,7.500342039080554,0.7500342039080554,5.806856000675049,-2.0808491727785308,-0.2205630825241042,False,True,False,False,True,1.3662050343927612e-21
UGC06983,C_core,full,all,17,False,13.712373144320582,0.8066101849600342,5.359767229397896,-1.9151839325503284,-0.203664604374877,False,True,False,False,True,1.896998114097812e-25
UGC07089,C_core,full,all,12,False,1.998500958591827,0.16654174654931891,1.939393981480497,-0.526145725434711,-0.10041319910502293,False,True,False,False,True,5.4246474106294976e-15
UGC07125,C_core,full,all,13,False,4.350157456736293,0.3346274966720225,1.7360240374304108,-0.3954620535930655,-0.08895902881984717,False,True,True,False,True,1.0875673638944555e-16
UGC07151,C_core,full,all,11,False,13.114409144262538,1.1922190131147763,2.7788016242446596,-0.5868342839347513,-0.14217380231263174,False,True,True,False,True,1.7106405259221847e-24
UGC07232,C_core,full,all,4,False,0.2240402068018077,0.056010051700451924,0.7809926139330137,-0.12785836537209683,-0.038744959203665705,False,False,False,True,True,31.66251056185712
UGC07261,C_core,full,all,7,False,6.181359092699103,0.8830512989570147,5.318747803089308,-1.098622179076559,-0.19410285849409165,False,True,False,False,True,2.122927300545864e-33
UGC07323,C_core,full,all,10,False,1.9397398619988864,0.19397398619988865,1.7044438957962542,-0.3793114105826369,-0.09801328438827825,False,True,False,False,True,6.8542624639035604e-12
UGC07399,C_core,full,all,10,False,16.372166647289827,1.6372166647289828,4.666599444804896,-1.482459242083999,-0.29484624188715697,False,True,False,False,True,1.9196653196679206e-24
UGC07524,C_core,full,all,31,False,10.093068332955278,0.32558284945017024,2.08328102744541,-0.42381794735877143,-0.11972874464358332,False,True,False,False,True,3.0772150546039177e-21
UGC07559,C_core,full,all,7,False,0.12262355170738198,0.017517650243911713,0.4275042610661402,0.08110744605681042,0.0251106644138732,False,False,False,False,True,5.983484057067758
UGC07577,C_core,full,all,9,False,0.8743811100638533,0.09715345667376148,0.9880715413212556,-0.044125020977260516,-0.01391956497705381,False,False,False,False,True,3.000000038426381
UGC07603,C_core,full,all,12,False,3.565743469803737,0.2971452891503114,1.575368899500151,-0.101449287217517,-0.03510355959083633,False,True,False,False,True,4.140446796465566e-25
UGC07690,C_core,full,all,7,False,1.6949476173713967,0.24213537391019951,2.1208326004881326,-0.27172492403590603,-0.06304522599440977,False,True,False,False,True,2.856508670255283e-21
UGC07866,C_core,full,all,7,False,0.8913553886133423,0.12733648408762033,1.452348486164055,-0.25452079608949696,-0.06253582213501155,False,True,False,False,True,8.074689968102443e-16
UGC08286,C_core,full,all,17,False,55.864881624808206,3.286169507341659,4.277952468042023,-1.0486353829130555,-0.383075956666577,False,True,True,False,True,6.879031026906311e-17
UGC08490,C_core,full,all,30,False,10.24962947598407,0.3416543158661357,2.156849399069135,-0.2816782824490259,-0.07633557789946498,False,True,False,False,True,2.340894893486346e-24
UGC08550,C_core,full,all,11,False,5.157152147109887,0.46883201337362607,1.6733288629990952,-0.5283537586837341,-0.20114836148073695,False,True,True,False,True,1.7118732003719181e-15
UGC08699,C_core,full,all,41,False,38.93777284533209,0.9497017767154169,8.182902173765315,1.298958711918348,0.06272865367226933,False,True,False,False,True,1.9376318272856696e-18
UGC08837,C_core,full,all,8,False,1.9885641117939254,0.24857051397424068,1.4836882983609683,-0.07407692664486609,0.0367365719081825,False,False,False,False,True,2.017059093757301
UGC09037,C_core,full,all,22,False,24.176995145946737,1.0989543248157607,5.61537418286198,0.5781297517734594,0.07443687641130442,False,True,False,False,True,5.950972523790978e-15
UGC09133,C_core,full,all,68,False,573.3127748007947,8.431070217658746,23.700576852300163,-6.177008971023985,-0.588606774586224,False,True,False,False,True,1.967627426793258e-19
UGC09992,C_core,full,all,5,False,0.372249674870616,0.0744499349741232,1.544360170704043,-0.2738204772587366,-0.04837817619412307,False,True,False,False,True,2.925161061108102e-23
UGC10310,C_core,full,all,7,False,1.1240561572793788,0.16057945103991125,2.027661715534786,-0.27747211063733246,-0.05483638550144911,False,True,False,False,True,1.3635076015671885e-17
UGC11455,C_core,full,all,36,False,141.6446154462548,3.934572651284855,13.33453832731054,-1.1140089658930117,0.041305941653123075,False,True,True,False,True,1.9387302733309368e-39
UGC11557,C_core,full,all,12,False,3.161499759788062,0.2634583133156718,3.997446888041552,0.8952782428458638,0.11834790978296855,False,False,False,False,True,0.773950691204172
UGC11820,C_core,full,all,10,False,12.764974909390993,1.2764974909390994,2.7644233748369156,0.821478415761483,0.09785780763880679,False,True,False,False,True,1.1433561257826523e-09
UGC11914,C_core,full,all,65,False,29.879432454619046,0.4596835762249084,9.730272258501952,1.634989668866197,-0.0182525611897561,False,True,False,True,True,1000.0
UGC12506,C_core,full,all,31,False,30.146957515604008,0.972482500503355,18.132301911069252,-5.851332740278422,-0.2871754502363445,False,False,False,False,True,5.505247302651941
UGC12632,C_core,full,all,15,False,7.060084852703643,0.4706723235135762,2.636241538580165,-0.5748580514674747,-0.11592002431612812,False,True,False,False,True,1.8109551437678235e-16
UGC12732,C_core,full,all,16,False,3.828830638155564,0.23930191488472274,1.8259998720320598,-0.5723413004781335,-0.13780028583000725,False,True,False,False,True,3.5577797960089594e-21
UGCA442,C_core,full,all,8,False,6.723700660885936,0.840462582610742,1.7790855568127968,-0.3498514648349873,-0.22951186465461734,False,True,False,False,True,6.008318429940811e-17
UGCA444,C_core,full,all,36,False,12.6638990431688,0.35177497342135555,2.2020190010963394,-0.7767715891082219,-0.17442907262671384,False,True,False,False,True,6.288777821947441e-14
CamB,C_core,inner,outer,2,False,33.8114266525411,16.90571332627055,6.167483683327321,-5.844725866457612,-3.8964839109717415,False,False,False,False,True,3.0
D631-7,C_core,inner,outer,4,False,4.518059213306339,1.1295148033265847,4.221109427802574,3.6882927933208833,0.9379652138866431,False,False,False,False,True,2.5159223897491625
DDO064,C_core,inner,outer,3,False,0.5380910680392726,0.17936368934642422,2.485613393784249,2.45357607403569,0.4011055568026632,False,False,False,False,True,3.765856372095059
DDO154,C_core,inner,outer,3,False,6.49272916450329,2.16424305483443,0.9324579560234966,-0.6869068230610841,-1.1239562416943316,False,True,False,False,True,7.453749329774967e-19
DDO161,C_core,inner,outer,7,False,99.4803102008338,14.2114728858334,3.7920204056620683,-3.6067026283755914,-3.287805725598889,False,False,False,False,True,2.064200658385831
DDO168,C_core,inner,outer,2,False,17.603703954587612,8.801851977293806,7.869998602377452,7.514423252539597,2.8597945598568946,False,False,False,False,True,2.816728626027217
DDO170,C_core,inner,outer,2,False,98.78884973509686,49.39442486754843,7.284698649783541,-6.8149573327666815,-6.325564882179284,False,True,False,False,True,4.220051205803572e-26
ESO079-G014,C_core,inner,outer,3,False,169.33114505249316,56.443715017497716,15.723548417894381,-14.546219986161598,-6.868119288923585,False,False,False,False,True,2.318718564352392
ESO116-G012,C_core,inner,outer,3,False,3.975399637424145,1.325133212474715,4.40724710758225,-3.62611130701796,-1.0638092913339463,False,False,False,False,True,0.2478381690077954
ESO563-G021,C_core,inner,outer,6,False,244.24656429226894,40.70776071537816,56.70180222654349,-55.90403403138985,-6.118655373591934,False,True,False,False,True,1.548503977430572e-29
F568-3,C_core,inner,outer,4,False,23.064222340218087,5.766055585054522,28.00529895448466,-25.260260490147257,-2.2036649770806873,False,False,False,False,True,10.009804530377542
F568-V1,C_core,inner,outer,3,False,6.527354746234966,2.1757849154116555,21.148634132415378,-17.838606099176857,-1.237477450185964,False,True,False,False,True,5.545718363276367e-18
F571-8,C_core,inner,outer,3,False,95.62731429084243,31.87577143028081,26.7317192605951,-22.880805213963942,-5.032053508105817,False,False,False,False,True,3.200535842898362
F574-1,C_core,inner,outer,3,False,9.430371499457088,3.143457166485696,8.421526352164381,-8.300012448267642,-1.7548340364362554,False,True,False,False,True,2.0041661757561508e-17
F583-1,C_core,inner,outer,5,False,24.372756919493646,4.874551383898729,14.6080610199777,-12.59089995405252,-1.782637097960346,False,False,False,False,True,0.8305140893489038
F583-4,C_core,inner,outer,3,False,12.86208164102637,4.28736054700879,10.145911823669723,-9.604558657281032,-1.9601140116900064,False,True,False,False,True,1.0379823521643262e-25
IC2574,C_core,inner,outer,7,False,10.653902538367511,1.5219860769096445,2.8892381868092425,-2.414604555971393,-0.7275696434731891,False,True,False,False,True,3.23669872078914e-13
IC4202,C_core,inner,outer,7,False,195.72231779103993,27.960331113005704,35.96762715676408,-34.22782053899308,-4.263109022969624,False,False,True,False,True,5.463185327077446
KK98-251,C_core,inner,outer,3,False,32.262934296474995,10.754311432158332,6.558753366961844,6.042854342265024,3.021427171132512,False,False,False,True,True,996.627285838714
NGC0024,C_core,inner,outer,6,False,795.4768918501518,132.5794819750253,36.05988130471443,-30.829806952871802,-9.23039934715459,False,True,False,False,True,1.1320414960396466e-15
NGC0055,C_core,inner,outer,5,False,7.698366585262502,1.5396733170525003,4.304243737760824,-3.808361220063799,-0.9667549741401246,False,False,False,False,True,1.9802852120754768
NGC0100,C_core,inner,outer,5,False,4.917743226533647,0.9835486453067294,7.277219034091557,-6.8254851772322835,-0.8854211164752817,False,True,False,False,True,2.3711007813386816e-15
NGC0247,C_core,inner,outer,6,False,5.684518554506748,0.947419759084458,8.228083584416785,-7.985338904290583,-0.9369333138881027,False,True,True,True,True,999.9993211073664
NGC0289,C_core,inner,outer,6,False,4.426983542605433,0.7378305904342389,5.892601503775595,0.7543478508748649,0.2564780345244728,False,True,False,False,True,3.647060821916945e-20
NGC0300,C_core,inner,outer,5,False,69.58033894913443,13.916067789826887,10.794355054113595,-10.717602332501485,-2.84557699965798,False,True,False,False,True,2.291152541424015e-22
NGC0801,C_core,inner,outer,3,False,105.07401172415702,35.024670574719,23.679451713635995,-22.327044659387337,-5.111727533343567,False,True,False,False,True,8.181164981129479e-12
NGC0891,C_core,inner,outer,4,False,9.690647448765244,2.422661862191311,6.56210527610426,-6.239678937916693,-1.5219760690377817,False,False,True,False,True,0.5059194048269318
NGC1003,C_core,inner,outer,8,False,102.36027347171155,12.795034183963944,7.402603529378931,-7.30221003176316,-3.4279583691264865,False,True,False,False,True,2.1087288856697043e-25
NGC1090,C_core,inner,outer,5,False,2.3330293658222474,0.46660587316444946,1.523280783919856,-1.360701745009169,-0.6101801547126318,False,True,False,False,True,2.6771693779354283e-16
NGC2403,C_core,inner,outer,15,False,2097.8807265695973,139.85871510463983,23.09994476134437,-22.133859922077523,-8.965620201645425,False,True,False,False,True,6.475726328432468e-14
NGC2683,C_core,inner,outer,3,False,15.093354182203473,5.031118060734491,23.855210755992292,-23.81903464217392,-2.2405257473377174,False,True,False,False,True,1.3415782252254468e-16
NGC2841,C_core,inner,outer,10,False,532.0682499836983,53.206824998369825,39.63795476428225,-36.356330113766106,-6.939014537472221,False,False,False,False,True,0.2627338752056267
NGC2903,C_core,inner,outer,7,False,158.35260652461656,22.62180093208808,17.809827450503565,-17.102715516050967,-4.667582533251385,False,True,False,False,True,9.326864721474892e-15
NGC2915,C_core,inner,outer,6,False,33.068311921104915,5.511385320184153,13.851479918348414,-13.398996352949675,-2.2210246516503127,False,True,False,False,True,1.6947199051577896e-18
NGC2955,C_core,inner,outer,5,False,1.1010767620915216,0.2202153524183043,7.071599748405717,5.0250922150836175,0.3359876771683391,False,False,False,False,True,3.964428174814712
NGC2976,C_core,inner,outer,6,False,2.215339495400917,0.36922324923348615,2.86170830866151,2.3280148199289457,0.5158996398686476,False,False,False,False,True,2.488070371388081
NGC2998,C_core,inner,outer,3,False,10.517354394076317,3.5057847980254393,5.064691279278957,4.574405638801674,1.733873290895654,False,False,False,False,True,2.838303665881983
NGC3109,C_core,inner,outer,5,False,5.6916464797493855,1.1383292959498772,3.348425139028092,-3.276532206934698,-1.043390132724468,False,True,False,False,True,3.1726196587576387e-18
NGC3198,C_core,inner,outer,9,False,496.7612623023869,55.195695811376325,17.33418472578026,-15.395774763498196,-6.757431342415628,False,True,False,False,True,1.5299450772925405e-15
NGC3521,C_core,inner,outer,9,False,19.183095271922898,2.1314550302136555,15.519703573701053,-13.381685464401228,-1.1316609743395694,False,True,False,True,True,999.9997641595172
NGC3726,C_core,inner,outer,3,False,8.924580591360655,2.9748601971202184,20.335297374811997,-20.272480113854964,-1.7077337794119085,False,True,False,False,True,2.7821371961514077e-24
NGC3741,C_core,inner,outer,5,False,40.04926923248446,8.009853846496892,7.539134744594045,-7.242752934590892,-2.783846887903899,False,True,False,False,True,8.033331328653619e-19
NGC3769,C_core,inner,outer,3,False,39.80839227602695,13.269464092008983,37.73911562175793,-37.725801419186794,-3.6404373153838137,False,False,False,False,True,0.2497117164983074
NGC3877,C_core,inner,outer,3,False,12.457806169737932,4.152602056579311,12.56090463129978,-12.056459557785956,-2.0114499160241244,False,False,False,False,True,0.510988345071806
NGC3893,C_core,inner,outer,2,False,1.2550334540423682,0.6275167270211841,9.723032066741927,-9.635138096298292,-0.7760474989207415,False,True,False,False,True,3.987265310765276e-17
NGC3917,C_core,inner,outer,4,False,16.77822497158283,4.1945562428957075,11.465781483059533,-10.781930302428943,-2.0102486087842184,False,True,False,False,True,3.173686387402074e-17
NGC3953,C_core,inner,outer,2,False,6.609868925058095,3.3049344625290473,13.918657836086595,-13.842150522705921,-1.8037812573047372,False,True,False,False,True,5.623130104684553e-17
NGC3972,C_core,inner,outer,2,False,15.44625948206501,7.723129741032505,14.585002460945386,-14.441914956002648,-2.6983380458243924,False,True,False,False,True,6.433213358169856e-15
NGC3992,C_core,inner,outer,2,False,0.3723264677399555,0.18616323386997774,3.1030959465950536,-3.101216506322814,-0.4279711336145697,False,True,False,False,True,1.3318829541785625e-12
NGC4010,C_core,inner,outer,3,False,60.66351125554921,20.221170418516405,19.404627919379,18.564013269677712,4.145283455388892,False,False,False,False,True,2.526033966281225
NGC4013,C_core,inner,outer,8,False,6.082036540570792,0.760254567571349,4.974117800789791,-3.5774840897483813,-0.6811471691569727,False,True,False,False,True,4.0390509102124164e-15
NGC4088,C_core,inner,outer,3,False,3.1519814938105273,1.0506604979368424,8.003975112849302,-6.061232017113336,-0.7504592255589496,False,True,False,False,True,2.773787928310938e-13
NGC4100,C_core,inner,outer,5,False,2.5545257831941823,0.5109051566388365,4.813987763431301,3.4221513576522966,0.49325779190326474,False,True,False,False,True,1.3369402696353166e-19
NGC4157,C_core,inner,outer,4,False,0.3917479345897478,0.09793698364743696,3.7812572061931835,-3.65659509245139,-0.30713957180726825,False,True,False,False,True,1.5740324777384504e-15
NGC4183,C_core,inner,outer,5,False,33.6104302936258,6.722086058725159,18.44065124642985,-17.861369071019457,-2.560265385327161,False,True,False,False,True,3.9136135884710603e-25
NGC4217,C_core,inner,outer,4,False,1.2266343206095758,0.30665858015239394,5.919212660804776,-4.424125703393095,-0.4407321395181184,False,True,False,False,True,2.108370931726777e-17
NGC4559,C_core,inner,outer,7,False,0.3237832247985626,0.046254746399794655,1.277938359387581,-0.44623818820572786,-0.07029978417332916,False,False,False,False,True,5.90609307232261
NGC5005,C_core,inner,outer,4,False,1.5161528225522112,0.3790382056380528,13.531672603355908,-11.624781829988287,-0.5286976866050583,False,True,False,False,True,4.404613991231601e-12
NGC5033,C_core,inner,outer,5,False,42.52252816376907,8.504505632753814,12.426933674156027,-9.008676018428456,-2.1851504928477614,False,True,False,False,True,1.99565179414193e-16
NGC5055,C_core,inner,outer,6,False,2321.434989328088,386.9058315546813,24.14062393285749,-23.701441375992932,-13.845328690288698,False,True,False,False,True,5.038948994977925e-17
NGC5371,C_core,inner,outer,4,False,295.0168207427056,73.7542051856764,39.60456308020542,-38.27801435547704,-8.467723588989594,False,True,False,False,True,1.3514134064245527e-16
NGC5585,C_core,inner,outer,5,False,25.34945653593646,5.069891307187293,3.934044089167067,-3.6938237331018113,-2.042584077061536,False,False,False,False,True,1.7342482040323026
NGC5907,C_core,inner,outer,4,False,8.210514843821201,2.0526287109553003,5.690608457950783,-5.535881263385136,-1.4148457011375464,False,True,False,False,True,4.332555652329666e-13
NGC5985,C_core,inner,outer,7,False,371.11909881732504,53.01701411676072,30.225041916140786,-29.242813126340447,-6.8556035726122335,False,True,False,False,True,999.9999991493872
NGC6015,C_core,inner,outer,9,False,699.060633343644,77.67340370484933,38.232273490987765,36.659936755435425,7.450907812203692,False,True,False,True,True,1000.0
NGC6195,C_core,inner,outer,5,False,233.1269120057129,46.62538240114258,36.49997421606302,-33.19484720270923,-5.703141577466729,False,False,False,False,True,939.5758897134984
NGC6503,C_core,inner,outer,7,False,116.92420252093146,16.703457502990208,11.980458032622234,-11.33596162366496,-3.8731021729876103,False,True,False,False,True,3.3542280142073753e-16
NGC6674,C_core,inner,outer,3,False,4.351427639247936,1.4504758797493118,2.8985261798668542,0.07840362507728098,-0.35537804746540047,False,True,False,False,True,9.962177552203427e-12
NGC6946,C_core,inner,outer,12,False,0.5569937549979386,0.04641614624982821,2.7793908130048606,-0.8816683638806708,-0.030149622457343567,False,True,False,False,True,4.3886704341722e-14
NGC7331,C_core,inner,outer,8,False,65.18876680258565,8.148595850323206,15.718532136531248,-14.832057456018408,-2.8253948263673854,False,True,False,False,True,3.838166780781111e-15
NGC7793,C_core,inner,outer,10,False,228.79309819383235,22.879309819383234,26.876420624844066,17.082693039912108,2.7808127433749,False,True,False,True,True,1000.0
NGC7814,C_core,inner,outer,4,False,64.90375444722822,16.225938611807056,19.48395989893962,-18.727501142063723,-3.886147354880843,False,True,True,False,True,4.327903257181628e-18
UGC00128,C_core,inner,outer,5,False,44.059078680973556,8.811815736194712,8.394151078787132,-8.10450684077517,-2.742602480677788,False,False,False,False,True,1.0550106504642525
UGC00191,C_core,inner,outer,2,False,590.2081489505101,295.10407447525506,15.365683214674506,-14.601038297387298,-17.110139507963954,False,True,False,False,True,3.733437430594771e-18
UGC00731,C_core,inner,outer,3,False,12.116954652338606,4.038984884112868,6.428469306277292,-6.3478186993229855,-2.0009695406315227,False,True,False,False,True,2.712650141470917e-17
UGC01281,C_core,inner,outer,5,False,140.08286011052863,28.016572022105727,21.172273197597175,-21.144759701009356,-5.286189925252339,False,True,True,False,True,9.717310719222192e-13
UGC02259,C_core,inner,outer,2,False,45.397584706788365,22.698792353394182,13.108577345998373,-12.73353973772943,-4.7325035175888,False,True,False,False,True,1.1754583881017072e-25
UGC02487,C_core,inner,outer,4,False,96.29888991265791,24.074722478164478,31.92342093118443,-29.475050320881778,-4.570884554365332,False,True,False,False,True,1.572635949110943e-15
UGC02885,C_core,inner,outer,4,False,11.324939526635019,2.8312348816587547,16.826273745719085,-16.326081112585115,-1.6326081112585116,False,True,False,False,True,6.478732905986041e-28
UGC02916,C_core,inner,outer,9,False,2.8051331417904937,0.3116814601989437,5.793339181606487,1.2045445734163707,0.09923666278200327,False,True,True,False,True,3.2878934037712934e-11
UGC02953,C_core,inner,outer,23,False,2414.0423559914957,104.95836330397808,42.63377433328057,-37.25481419983331,-9.25679317470827,False,False,False,False,True,4.327829317271185
UGC03205,C_core,inner,outer,10,False,1808.9923256783902,180.89923256783902,40.16033887561483,28.79981009409454,10.397542191481259,False,True,False,True,True,1000.0
UGC03546,C_core,inner,outer,6,False,18.074297952061567,3.012382992010261,15.753829704467336,-11.407532385713969,-1.3755456693199715,False,True,False,False,True,1.955339045933986e-13
UGC03580,C_core,inner,outer,10,False,1718.953644963137,171.8953644963137,23.91637218161369,-19.16503088716107,-10.845253310652101,False,True,False,False,True,5.200411835441454e-23
UGC04278,C_core,inner,outer,5,False,16.189077588473005,3.237815517694601,10.653415243855978,9.938982303300042,1.411760140717793,False,True,True,False,True,2.7921912328198327e-10
UGC04325,C_core,inner,outer,2,False,18.749889222771454,9.374944611385727,9.33865205730547,-9.245912863288645,-3.0314468404225066,False,True,False,False,True,1.1931342319920739e-17
UGC04483,C_core,inner,outer,2,False,4.979023052534145,2.4895115262670724,2.3088007961835397,-2.301676114357127,-1.4847497224312212,False,False,False,False,True,0.423608014320784
UGC04499,C_core,inner,outer,2,False,4.226354532342256,2.113177266171128,3.8779064496323428,-3.725954862152271,-1.3973550712734575,False,True,False,False,True,9.502137087678711e-15
UGC05005,C_core,inner,outer,3,False,1.0465676199926084,0.3488558733308695,5.906402232585158,-5.487854896100217,-0.5487854896100216,False,True,False,False,True,9.043244376429193e-15
UGC05253,C_core,inner,outer,15,False,1217.507784780404,81.16718565202694,38.78674192011914,-35.118932141335236,-7.843234214730398,False,True,False,False,True,6.7626679644975085e-15
UGC05716,C_core,inner,outer,3,False,8.396716825121338,2.7989056083737793,3.085133299511797,-1.9205873598942798,-0.9191446012499629,False,True,False,False,True,1.0585769744603139e-16
UGC05721,C_core,inner,outer,5,False,29.068805203535163,5.813761040707033,11.019066111021493,-10.50503686197726,-2.298695155793711,False,True,False,False,True,1.3677900170814824e-15
UGC05750,C_core,inner,outer,3,False,3.0071351660923127,1.0023783886974376,11.016379239099761,-8.430666199108005,-0.763202848839708,False,False,False,False,True,2.5684383246850166
UGC05764,C_core,inner,outer,2,False,0.5618149986660048,0.2809074993330024,1.4051621681639774,1.0914833398159622,0.4101923756511269,False,True,False,False,True,3.360669009161513e-18
UGC05829,C_core,inner,outer,3,False,8.575400598483801,2.858466866161267,8.554942562895826,-7.975699141554155,-1.5762251267893586,False,True,False,False,True,2.699098363374776e-26
UGC05918,C_core,inner,outer,2,False,3.7564199137996352,1.8782099568998176,5.3859785520666525,-5.218987664890708,-1.3279866831782972,False,True,False,False,True,7.395452077279076e-16
UGC05986,C_core,inner,outer,3,False,0.22983911464249013,0.07661303821416338,1.1571731413672628,-1.11195621912339,-0.24625040030742404,False,True,True,False,True,6.978741884806594e-16
UGC06399,C_core,inner,outer,2,False,1.589161181026336,0.794580590513168,4.367823254004352,-4.013140012728279,-0.8190081658629139,False,True,False,False,True,2.2205535697018527e-15
UGC06446,C_core,inner,outer,4,False,8.05287236415067,2.0132180910376674,9.232029650167428,-9.144338506471453,-1.3678950014669606,False,True,False,False,True,1.0848535869393754e-30
