r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
6.48,0.409293049287559,1.06853756045535,0.412222933028895,1.21566056518376,1.2168650268145,1.21575393858325
6.49,0.408666711992127,1.06732905854915,0.411579278177715,1.2149056632271,1.2161037524516,1.21499717516775
6.5,0.40804222199702,1.06612255569223,0.410937644027801,1.21415187587437,1.21534365498818,1.21424156276289
6.51,0.407419572221455,1.06491805122142,0.410298021010986,1.2133992020118,1.21458473242191,1.213487099559
6.52,0.406798755603471,1.06371554442782,0.409660399620026,1.21264764050869,1.2138269827483,1.21273378374249
6.53,0.406179765100182,1.06251503455742,0.409024770409709,1.21189719021772,1.21307040396142,1.21198161349577
6.54,0.40556259368803,1.06131652081182,0.408391123991454,1.21114784997532,1.21231499405199,1.21123058699751
6.55,0.404947234363016,1.06012000234881,0.407759451039196,1.21039961860198,1.21156075101004,1.21048070242271
6.56,0.404333680140935,1.0589254782831,0.407129742283661,1.20965249490258,1.21080767282288,1.2097319579427
6.57,0.403721924057608,1.05773294768688,0.406501988514118,1.20890647766669,1.21005575747607,1.20898435172543
6.58,0.403111959169108,1.05654240959048,0.405876180579427,1.20816156566893,1.20930500295414,1.20823788193539
6.59,0.402503778551954,1.05535386298303,0.405252309382898,1.20741775766923,1.20855540723871,1.20749254673382
6.6,0.401897375303306,1.05416730681298,0.404630365887896,1.20667505241315,1.20780696831111,1.20674834427877
6.61,0.401292742541159,1.05298273998881,0.404010341112386,1.20593344863221,1.20705968415037,1.20600527272517
6.62,0.400689873404527,1.05180016137955,0.403392226130603,1.2051929450441,1.20631355273418,1.20526333022501
6.63,0.400088761053623,1.05061956981542,0.402776012074053,1.20445354035307,1.20556857203955,1.20452251492735
6.64,0.399489398670036,1.04944096408839,0.402161690126603,1.20371523325013,1.20482474004105,1.20378282497842
6.65,0.398891779456897,1.04826434295274,0.401549251529838,1.20297802241339,1.20408205471329,1.20304425852181
6.66,0.398295896639057,1.04708970512569,0.400938687577851,1.20224190650832,1.20334051402899,1.20230681369838
6.67,0.397701743463227,1.04591704928791,0.400329989618836,1.20150688418799,1.20260011595989,1.20157048864656
6.68,0.397109313198113,1.04474637408407,0.399723149056043,1.2007729540934,1.20186085847743,1.20083528150228
6.69,0.396518599134562,1.04357767812343,0.399118157343099,1.20004011485366,1.20112273955101,1.2001011903991
6.7,0.395929594585695,1.04241095998038,0.398515005989113,1.19930836508634,1.20038575715038,1.19936821346836
6.71,0.395342292887038,1.04124621819491,0.397913686553706,1.19857770339763,1.19964990924378,1.19863634883916
6.72,0.394756687396645,1.04008345127322,0.397314190648535,1.19784812838267,1.19891519379886,1.19790559463853
6.73,0.394172771495218,1.03892265768821,0.396716509938201,1.19711963862574,1.19818160878325,1.19717594899147
6.74,0.393590538586241,1.03776383587998,0.396120636135783,1.19639223270056,1.19744915216295,1.19644741002103
6.75,0.393009982096065,1.03660698425637,0.395526561007714,1.19566590917047,1.1967178219046,1.19571997584843
6.76,0.392431095474009,1.03545210119343,0.394934276369033,1.1949406665887,1.1959876159737,1.19499364459308
6.77,0.391853872192456,1.03429918503595,0.394343774084843,1.19421650349859,1.19525853233549,1.19426841437272
6.78,0.391278305746942,1.03314823409794,0.393755046071176,1.19349341843383,1.19453056895548,1.19354428330345
6.79,0.390704389656246,1.03199924666308,0.393168084290732,1.19277140991865,1.19380372379793,1.19282124949983
6.8,0.390132117462472,1.03085222098528,0.392582880757528,1.19205047646807,1.193077994828,1.19209931107495
6.81,0.38956148273113,1.02970715528907,0.391999427532374,1.19133061658811,1.19235338001007,1.19137846614049
6.82,0.388992479051225,1.0285640477701,0.391417716724259,1.190611828776,1.19162987730854,1.19065871280684
6.83,0.388425100035307,1.02742289659562,0.390837740491177,1.1898941115204,1.19090748468838,1.18994004918313
6.84,0.387859339319535,1.02628369990492,0.39025949103606,1.18917746330161,1.19018620011365,1.18922247337728
6.85,0.387295190563732,1.02514645580975,0.389682960611219,1.18846188259173,1.18946602154957,1.18850598349615
6.86,0.386732647451444,1.02401116239483,0.389108141514018,1.18774736785491,1.1887469469609,1.18779057764553
6.87,0.386171703689988,1.02287781771823,0.388535026088203,1.18703391754752,1.18802897431268,1.18707625393027
6.88,0.385612353010504,1.02174641981183,0.387963606724692,1.18632153011835,1.18731210157082,1.18636301045429
6.89,0.385054589167999,1.02061696668175,0.387393875857681,1.18561020400878,1.18659632670063,1.18565084532068
6.9,0.384498405941404,1.01948945630875,0.3868258259689,1.18489993765303,1.18588164766879,1.1849397566318
6.91,0.383943797133591,1.0183638866487,0.386259449583467,1.18419072947828,1.18516806244185,1.18422974248925
6.92,0.383390756571407,1.01724025563293,0.385694739271168,1.18348257790486,1.18445556898691,1.18352080099404
6.93,0.382839278105697,1.01611856116867,0.385131687647203,1.18277548134647,1.18374416527215,1.18281293024658
6.94,0.382289355611333,1.01499880113945,0.384570287368475,1.18206943821029,1.18303384926549,1.18210612834677
6.95,0.381740982987233,1.0138809734055,0.384010531137646,1.1813644468972,1.18232461893642,1.18140039339408
6.96,0.381194154156383,1.01276507580413,0.383452411699185,1.18066050580195,1.18161647225456,1.18069572348754
6.97,0.380648863065854,1.01165110615014,0.382895921840583,1.17995761331329,1.18090940719037,1.17999211672592
6.98,0.380105103686829,1.01053906223617,0.382341054393072,1.17925576781417,1.18020342171561,1.17928957120767
6.99,0.379562870014599,1.0094289418331,0.381787802228077,1.17855496768191,1.17949851380202,1.17858808503103
7,0.379022156068561,1.00832074269044,0.381236158261087,1.1778552112883,1.17879468142316,1.17788765629413
7.01,0.378482955892227,1.00721446253665,0.380686115447884,1.17715649699982,1.17809192255296,1.17718828309492
7.02,0.377945263553219,1.00611009907955,0.380137666785705,1.17645882317775,1.17739023516643,1.1764899635314
7.03,0.37740907314327,1.00500765000666,0.379590805313923,1.17576218817835,1.17668961724007,1.17579269570153
7.04,0.376874378778217,1.00390711298556,0.379045524110657,1.17506659035298,1.17599006675066,1.17509647770333
7.05,0.376341174597999,1.00280848566422,0.378501816296479,1.17437202804828,1.17529158167695,1.174401307635
7.06,0.375809454766656,1.00171176567139,0.377959675030802,1.17367849960628,1.17459415999833,1.17370718359483
