galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
UGC06399,guarded_free_family,False,9,9,0,0.9274836913014557,0.10305374347793952,0.007309839135293096,0.9347935304367488,3.920357527515278e-18,2.6179147298188177,99.13497426990529,2.6013382736525426,99.14073320195016,0.5083439349928343,0.7,1.0063722801198784,75.01242684961815,0.07187642058353289,False,True,True,,,576.1548616489243,,"{""disk_pull"": 0.07187642058353289, ""distance_pull"": 0.045880416863125585, ""inclination_pull"": 0.006213424809073281}",6,True,,True,lower,False,"[0.956026033239802, 4.59654038818693, 3.920357527515278e-18, 0.07187642058353289, 0.045880416863125585, 0.006213424809073281]",0.001,1.0934838937237035e-07,4.286847813976438e-25,1.4671958695514332e-07,False,True,0.9347935304367488,0.0,1.0934838937237035e-07,4.286847813976438e-25,1.4671958695514332e-07,admissible original,0,[]
UGC06446,guarded_free_family,False,17,17,0,15.440797152002663,0.9082821854119213,7.293171439048486,22.73396859105115,9.413889901479012e-30,3.2792107398450354,84.87667570158948,2.0770367491988004,87.64788345557696,0.7423560132387786,0.7,1.5787928360487429,53.37138772527644,1.9293094534958097,False,True,True,,,765.378796427211,,"{""disk_pull"": 1.7164222642109008, ""distance_pull"": 1.9293094534958097, ""inclination_pull"": 0.7904625750921483}",6,True,,True,lower,False,"[0.7309422381408194, 4.473327463392591, 9.413889901479012e-30, 1.7164222642109008, 1.9293094534958097, 0.7904625750921483]",0.001,8.015586723269778e-08,7.545785090861861e-37,1.0755015048611496e-07,False,True,22.73396859105115,0.0,8.015586723269778e-08,7.545785090861861e-37,1.0755015048611496e-07,admissible original,0,[]
UGC06614,guarded_free_family,False,13,13,0,1.2873475662192155,0.09902673586301658,0.03942433096112248,1.326771897180338,5.916089745661492e-15,18.691716989869107,234.57298377280446,18.68570228642536,235.43894384935788,0.5168973252956532,0.6785074033442556,1.0003218880056821,36.15382532640987,0.14434280564610935,False,True,True,,,28127.738341521617,,"{""disk_pull"": 0.14434280564610935, ""bulge_pull"": -0.13543449309559488, ""distance_pull"": 0.0032188800568213674, ""inclination_pull"": 0.015382532640987209}",7,True,,True,lower,False,"[2.9277586478037985, 5.461451618056159, 5.9160897456614736e-15, 0.14434280564610935, -0.13543449309559488, 0.0032188800568213674, 0.015382532640987209]",0.001,6.122299600366386e-07,3.622007388559503e-21,8.214673062284418e-07,False,True,1.326771897180338,0.0,6.122299600366386e-07,3.622007388559503e-21,8.214673062284418e-07,admissible original,0,[]
UGC06667,guarded_free_family,False,9,9,0,4.492841738692888,0.4992046376325431,0.0036181132486653397,4.496459851941553,1.025240536655279e-15,2.354136820555754,103.29764338268475,2.357698558698899,103.29764188574326,0.5068575476664546,0.7,0.9984893157227399,88.99995243305628,0.059159136652927345,False,True,True,,,491.8179202943226,,"{""disk_pull"": 0.059159136652927345, ""distance_pull"": -0.010876926796272612, ""inclination_pull"": -4.756694372182184e-05}",6,True,,True,lower,False,"[0.857685956241335, 4.637614548040671, 1.0252405366552786e-15, 0.059159136652927345, -0.010876926796272612, -4.756694372182184e-05]",0.001,1.1872424638947119e-07,1.21720910082335e-22,1.5929976190600654e-07,False,True,4.496459851941553,0.0,1.1872424638947119e-07,1.21720910082335e-22,1.5929976190600654e-07,admissible original,0,[]
UGC06786,guarded_free_family,False,45,45,0,108.78093487680246,2.417354108373388,5.691465004447226,114.47239988124969,3.04889236611072e-16,12.554101459396085,238.9271069456932,9.599925242734555,240.8201032953897,0.7924066626059901,0.6570815930533669,1.3077290855881736,64.94681564297596,1.9997811412167192,False,True,True,,,12535.876860170998,,"{""disk_pull"": 1.9997811412167192, ""bulge_pull"": -0.2747873862395387, ""distance_pull"": 1.2317571322040284, ""inclination_pull"": 0.3156052143253213}",7,True,,True,lower,False,"[2.2617553112283195, 5.484050195395921, 3.0488923661107194e-16, 1.9997811412167192, -0.2747873862395387, 1.2317571322040284, 0.3156052143253213]",0.001,6.351692183145156e-07,1.93656258090764e-22,8.522463466780083e-07,False,True,114.47239988124969,0.0,6.351692183145156e-07,1.93656258090764e-22,8.522463466780083e-07,admissible original,0,[]
UGC06787,guarded_free_family,False,71,71,0,1177.3238754100062,16.58202641422544,63.91720590666417,1241.2410813166703,3.9406038883142314,16.617918205490405,103.61278305004222,7.601141795596956,106.97831252625501,0.9374980633591253,0.1920186216064171,2.1862397324460536,70.5993787897496,5.617546922026095,False,True,True,,,14476.967431414669,,"{""disk_pull"": 2.7300037491886937, ""bulge_pull"": -5.617546922026095, ""distance_pull"": 4.749418477650552, ""inclination_pull"": 1.5331262632498655}",7,True,,False,none,False,"[2.0282984722707056, 4.672626127247673, 1.5974875683265917, 2.7300037491886937, -5.617546922026095, 4.749418477650552, 1.5331262632498655]",0.001,1.1944975745746245e-07,4.7070417869506837e-07,9.528099619825343e-07,False,True,1241.2410813166703,0.0,1.1944975745746245e-07,4.7070417869506837e-07,9.528099619825343e-07,admissible original,0,[]
UGC06818,guarded_free_family,False,8,8,0,5.847968449188247,0.7309960561485309,0.4024107559827259,6.250379205170973,2.657872997145602,2.156879952854777,47.89440255456551,2.258185908856404,47.851704726852574,0.44130603051479567,0.7,0.9551383455169415,74.81053873184558,0.5423014214737131,False,True,True,,,438.80084868909785,,"{""disk_pull"": -0.5423014214737131, ""distance_pull"": -0.3230039122780206, ""inclination_pull"": -0.06315375605147266}",6,True,,False,none,False,"[0.8145617957556228, 3.8681067437398533, 1.2968818301602627, -0.5423014214737131, -0.3230039122780206, -0.06315375605147266]",0.001,2.5522788077647188e-08,6.783632924344816e-08,1.3968166673103356e-07,False,True,6.250379205170973,0.0,2.5522788077647188e-08,6.783632924344816e-08,1.3968166673103356e-07,admissible original,0,[]
UGC06917,guarded_free_family,False,11,11,0,5.055258779996319,0.4595689799996654,0.766128415612972,5.821387195609291,3.577261492085882e-18,3.2189593323971217,113.81534669386592,3.0142091929116313,114.28155365659748,0.5880637815231522,0.7,1.0679283110034272,56.34952980879124,0.7045442796686473,False,True,True,,,3335.6149517305385,,"{""disk_pull"": 0.7045442796686473, ""distance_pull"": 0.48908383922467613, ""inclination_pull"": 0.17476490439561945}",6,True,,True,lower,False,"[1.103337504866624, 4.738665172445145, 3.577261492085882e-18, 0.7045442796686473, 0.48908383922467613, 0.17476490439561945]",0.001,1.441319443772373e-07,5.155976544001553e-25,1.9339086261304615e-07,False,True,5.821387195609291,0.0,1.441319443772373e-07,5.155976544001553e-25,1.9339086261304615e-07,admissible original,0,[]
UGC06923,guarded_free_family,False,6,6,0,0.8347259616700355,0.1391209936116726,0.03968786262040127,0.8744138242904368,3.0881177647041618,0.9396213014864723,37.01355774818913,0.9535188127082178,36.99890889710849,0.481073361813015,0.7,0.9854250267152325,64.951415451013,0.16758694695783,False,True,True,,,1719.8662497423684,,"{""disk_pull"": -0.16758694695783, ""distance_pull"": -0.10493980765032598, ""inclination_pull"": -0.024292274493495285}",6,True,,False,none,False,"[-0.047596123975610416, 3.6108884229420695, 1.4080846598994332, -0.16758694695783, -0.10493980765032598, -0.024292274493495285]",0.001,1.5243344234233442e-08,4.707324212323705e-08,9.612653997780538e-08,False,True,0.8744138242904368,0.0,1.5243344234233442e-08,4.707324212323705e-08,9.612653997780538e-08,admissible original,0,[]
UGC06930,guarded_free_family,False,10,10,0,7.500341827315412,0.7500341827315412,0.7584382855808282,8.25878011289624,1.3769286206123118e-21,4.0335011134513845,103.77377152442901,3.849742526969137,112.90042189490184,0.5582534356680005,0.7,1.0477326951594652,35.206454968325225,0.6412909936650448,False,True,True,,,2740.434636580072,,"{""disk_pull"": 0.47861400201120585, ""distance_pull"": 0.34367540514815004, ""inclination_pull"": 0.6412909936650448}",6,True,,True,lower,False,"[1.3480062699514737, 4.726506208038819, 1.3769286206123118e-21, 0.47861400201120585, 0.34367540514815004, 0.6412909936650448]",0.001,1.1982123620739523e-07,1.649852894911107e-28,1.6077166189377598e-07,False,True,8.25878011289624,0.0,1.1982123620739523e-07,1.649852894911107e-28,1.6077166189377598e-07,admissible original,0,[]
UGC06983,guarded_free_family,False,17,17,0,13.712372824689474,0.8066101661582044,4.549538905875783,18.26191173056526,1.9901899418149618e-25,4.0042631221927,118.99795527907142,3.487537530329143,119.47530874435193,0.7616592715557515,0.7,1.14816344981807,49.265105699564195,1.827907287137045,False,True,True,,,4028.712087565319,,"{""disk_pull"": 1.827907287137045, ""distance_pull"": 1.066776838690103, ""inclination_pull"": 0.2651056995641955}",6,True,,True,lower,False,"[1.2491959084742812, 4.78310972863625, 1.9901899418149618e-25, 1.827907287137045, 1.066776838690103, 0.2651056995641955]",0.001,1.5755695984419472e-07,3.1356827674486015e-32,2.1140404721945882e-07,False,True,18.26191173056526,0.0,1.5755695984419472e-07,3.1356827674486015e-32,2.1140404721945882e-07,admissible original,0,[]
UGC07089,guarded_free_family,False,12,12,0,1.9984999452724563,0.16654166210603802,0.17666812898055645,2.175168074253013,4.4231239448367576e-14,4.367004938323306,83.06519512701657,4.236687523171128,83.08815259020484,0.5427092873505686,0.7,1.0307592699342236,80.09020947024379,0.35597249361738487,False,True,True,,,320.5231467321926,,"{""disk_pull"": 0.35597249361738487, ""distance_pull"": 0.22146674352640927, ""inclination_pull"": 0.03006982341459655}",6,True,,True,lower,False,"[1.4437817193782077, 4.419902123589359, 4.423123944836659e-14, 0.35597249361738487, 0.22146674352640927, 0.03006982341459655]",0.001,7.67709249941336e-08,3.39567316608819e-21,1.0300836134811836e-07,False,True,2.175168074253013,0.0,7.67709249941336e-08,3.39567316608819e-21,1.0300836134811836e-07,admissible original,0,[]
UGC07125,guarded_free_family,False,13,13,0,4.350156859112982,0.3346274507009986,0.3889867762745686,4.73914363538755,1.3759568546503251e-14,5.001589003025638,62.111032325212534,4.3863456780816295,62.111032325212534,0.5493971226932499,0.7,1.1402633011844805,89.99999999995312,0.47071412939876517,True,True,True,,,705.5205625231889,,"{""disk_pull"": 0.4091637626414773, ""distance_pull"": 0.47071412939876517, ""inclination_pull"": -1.5624999962686236e-11}",6,True,,True,lower,False,"[1.4784964608621383, 4.128923627351014, 1.3759568546503156e-14, 0.4091637626414773, 0.47071412939876517, -1.5624999962686236e-11]",0.001,4.2923595076532737e-08,5.906101487179016e-22,5.759327756362949e-08,False,True,4.73914363538755,0.0,4.2923595076532737e-08,5.906101487179016e-22,5.759327756362949e-08,admissible original,0,[]
UGC07151,guarded_free_family,False,11,11,0,13.114409395054908,1.1922190359140825,2.1752013384841864,15.289610733539094,2.2321224570777804e-24,1.4458159440555083,71.65157510760861,1.4238623895155766,71.65157510760606,0.6968313621362621,0.7,1.0154183119812588,89.99998472198575,1.4415768429993914,True,True,True,,,638.9827402117905,,"{""disk_pull"": 1.4415768429993914, ""distance_pull"": 0.31154059797425926, ""inclination_pull"": -5.0926714161040386e-06}",6,True,,True,lower,False,"[0.3533731717440292, 4.271815137390625, 2.2321224570777804e-24, 1.4415768429993914, 0.31154059797425926, -5.0926714161040386e-06]",0.001,5.712287769642607e-08,1.275052581191001e-31,7.664534493295871e-08,False,True,15.289610733539094,0.0,5.712287769642607e-08,1.275052581191001e-31,7.664534493295871e-08,admissible original,0,[]
UGC07232,guarded_free_family,False,4,4,0,0.22404027445287947,0.05601006861321987,4.156969902854672e-05,0.22408184415190802,31.860320894213295,14.76197758561839,1187.5727128019967,14.761056363929306,1187.685556476001,0.5007027398865004,0.7,1.0000624089270016,59.00906197924425,0.006099635644530849,False,True,True,,,228.036338160874,,"{""disk_pull"": 0.006099635644530849, ""distance_pull"": 0.0010389250789095046, ""inclination_pull"": 0.0018123958488498945}",6,True,,False,none,False,"[2.6919923859832653, 7.079761781786827, 3.4922658780578884, 0.006099635644530849, 0.0010389250789095046, 0.0018123958488498945]",0.001,1.5692025832597517e-05,0.0004999529785068414,0.000999999999999998,True,False,0.2240789273064372,2.9168454708239366e-06,0.001106562026897904,109.56298323722731,219.12596646886794,constrained optimum,6,"[{""objective"": 0.2240825971981374, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.22408208023432533, ""feasible"": true, ""success"": true, ""iterations"": 66, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.22408188523797315, ""feasible"": true, ""success"": true, ""iterations"": 46, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.22408193427121115, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.22408184415190802, ""feasible"": true, ""success"": true, ""iterations"": 16, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.22408265763281884, ""feasible"": true, ""success"": true, ""iterations"": 3, ""message"": ""Optimization terminated successfully""}]"
UGC07261,guarded_free_family,False,7,7,0,6.181352823834563,0.8830504034049376,0.8061759782467937,6.987528802081356,1.9627242500894084e-33,1.9170332904613683,60.16992089668608,1.6888383119879253,73.58681657712195,0.5121152198674198,0.7,1.1351194941834517,37.697442203049214,0.7697442203049211,False,True,True,,,1221.0834238305447,,"{""disk_pull"": 0.10397678755188056, ""distance_pull"": 0.45039831394483903, ""inclination_pull"": 0.7697442203049211}",6,True,,True,lower,False,"[0.5240409032183407, 4.298465887097011, 1.9627242500894084e-33, 0.10397678755188056, 0.45039831394483903, 0.7697442203049211]",0.001,4.0282598268884384e-08,7.9063632478949e-41,5.4049686633830404e-08,False,True,6.987528802081356,0.0,4.0282598268884384e-08,7.9063632478949e-41,5.4049686633830404e-08,admissible original,0,[]
UGC07323,guarded_free_family,False,10,10,0,1.9397400914007508,0.19397400914007507,0.3340376611534987,2.2737777525542495,1.4910804248937379e-10,3.5225013250263992,86.4775490240915,3.1217080400121633,87.12773422037877,0.5427529900545554,0.7,1.1283890997739412,47.463975475719906,0.42796366591313756,False,True,True,,,388.7138452436644,,"{""disk_pull"": 0.35632220348001364, ""distance_pull"": 0.42796366591313756, ""inclination_pull"": 0.15465849190663564}",6,True,,True,lower,False,"[1.1383803007478543, 4.467375251318576, 1.4910804247825718e-10, 0.35632220348001364, 0.42796366591313756, 0.15465849190663564]",0.001,8.320804888963026e-08,1.2406989289292881e-17,1.116454539074807e-07,False,True,2.2737777525542495,0.0,8.320804888963026e-08,1.2406989289292881e-17,1.116454539074807e-07,admissible original,0,[]
UGC07399,guarded_free_family,False,10,10,0,16.37213220252056,1.6372132202520562,12.038699989378722,28.41083219189928,1.076033241418004e-23,2.7669371758758214,107.55074952086684,1.673168375208711,110.62285333327591,0.9053577534512496,0.7,1.6537111368308488,57.410432968358215,2.5785022088940988,False,True,True,,,2150.2732138434635,,"{""disk_pull"": 2.5785022088940988, ""distance_pull"": 2.178175843274331, ""inclination_pull"": 0.8034776561194059}",6,True,,True,lower,False,"[0.5147190596235828, 4.706126698242875, 1.076033241418004e-23, 2.5785022088940988, 2.178175843274331, 0.8034776561194059]",0.001,1.2870205364221275e-07,1.3848768795778401e-30,1.7268761121263895e-07,False,True,28.41083219189928,0.0,1.2870205364221275e-07,1.3848768795778401e-30,1.7268761121263895e-07,admissible original,0,[]
UGC07524,guarded_free_family,False,31,31,0,10.093065726478653,0.32558276537027914,3.2218069970300616,13.314872723508714,1.6208811205754436e-28,2.9481093735763135,80.85760085678845,2.885558371207283,84.06793912334133,0.7139854123678103,0.7,1.0216772611475053,48.40881125473997,1.5471933434087966,False,True,True,,,222.3416957190471,,"{""disk_pull"": 1.5471933434087966, ""distance_pull"": 0.4281259076632305, ""inclination_pull"": 0.8029370849133237}",6,True,,True,lower,False,"[1.0597184241125304, 4.431625271028982, 1.6208811205754436e-28, 1.5471933434087966, 0.4281259076632305, 0.8029370849133237]",0.001,7.274452232369529e-08,1.1791022285975659e-35,9.76058845479309e-08,False,True,13.314872723508714,0.0,7.274452232369529e-08,1.1791022285975659e-35,9.76058845479309e-08,admissible original,0,[]
UGC07559,guarded_free_family,False,7,7,0,0.12262354231356751,0.017517648901938215,0.0022754346355066063,0.12489897694907412,5.983697404836962,0.35710164877522893,10.264955530257815,0.3573207775630282,10.260756596462548,0.49496970440826943,0.7,0.9993867449038543,60.957746386543924,0.0439138643469803,False,True,True,,,87.85082293128852,,"{""disk_pull"": -0.0439138643469803, ""distance_pull"": -0.012191511311376788, ""inclination_pull"": -0.01408453781869289}",6,True,,False,none,False,"[-1.0291213640537316, 2.328326579369068, 1.9435784906852844, -0.0439138643469803, -0.012191511311376788, -0.01408453781869289]",0.001,1.1723917094560163e-09,7.015237229324335e-09,1.4096339803491688e-08,False,True,0.12489897694907412,0.0,1.1723917094560163e-09,7.015237229324335e-09,1.4096339803491688e-08,admissible original,0,[]
