galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json,guard_optimizer_success,guard_optimizer_message,guard_selected_start,guard_epsilon,guard_depth_factor,guard_depth_ratio,guard_admissible,guard_active,guard_refitted,original_depth_ratio,original_objective,objective_change
UGC02487,core,all_0.10,True,17.0,13.0,4.0,6.0,30.596950472677488,2.353611574821345,5.646480537934936,36.243431010612426,16.452905292505093,300.266982128672,19.438282842716788,252.13736311698656,0.6252483220720033,0.8113085064048392,1.1814498714443853,81.63818611680702,44.42584247490416,0.9708253058735651,0.6408798947686551,1.2055948189237518,1.6851684949808308,False,False,1.6851684949808308,True,0.0009217283439588404,7.0,7.0,1.3464500625559594e-09,True,101.57544543712007,25.393861359280017,1.0,"[2.8005020751431937, 5.70467201932291, 0.9708253058735651, 0.6408798947686551, 1.2055948189237518, 1.6851684949808308]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.1426170441463953e-06,True,False,False,1.1426170441463953e-06,36.243431010612426,0.0
UGC02487,nfw,all_0.10,True,17.0,13.0,4.0,6.0,44.27778795712212,3.405983689009394,3.767577394509045,48.04536535163117,16.532143967833772,605.9875156839687,17.447111778473456,568.4632744358365,0.703318277155566,0.5484198075313589,1.0553447763593105,72.92432404642835,38.798612371284314,1.4818189924924596,-1.0598490799922384,0.367723466002726,0.5597224742568631,False,False,1.4818189924924596,True,0.00024913949209137226,7.0,7.0,7.998913531537255e-09,True,19.875792386821477,4.968948096705369,1.0,"[2.8053066050457423, 6.4068593846755375, 1.4818189924924596, -1.0598490799922384, 0.367723466002726, 0.5597224742568631]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.5955341568823537e-06,True,False,False,3.5955341568823537e-06,48.04536535163117,0.0
UGC02885,core,all_0.10,True,19.0,15.0,4.0,6.0,16.816639043124553,1.121109269541637,4.133792311250537,20.95043135437509,20.968239598718363,261.73219693702373,22.9271234892056,256.55272408904483,0.6606650546860116,0.920240900148829,1.0934214759071605,88.12977095811713,66.48268854333881,1.2101133144399276,1.1880349158155747,0.9342147590716061,0.6206721358347026,False,False,1.2101133144399276,True,0.0006251657861891519,7.0,5.0,181.61706671281976,True,11.487642329495444,2.871910582373861,1.0,"[3.0430088928309793, 5.567321831915131, 1.2101133144399276, 1.1880349158155747, 0.9342147590716061, 0.6206721358347026]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.1829858380311535e-06,True,False,False,1.1829858380311535e-06,20.95043135437509,0.0
UGC02885,nfw,all_0.10,True,19.0,15.0,4.0,6.0,12.780927339098254,0.8520618226065503,2.0910792063151127,14.872006545413367,64.88789657069256,570.255250075044,67.69530356611529,564.7640756138148,0.47349558974531414,0.9503231686002652,1.0432654954744014,84.08719893523674,65.16662312170553,-0.2365406610378855,1.3277327735166462,0.43265495474401383,0.2916557804263828,False,False,1.3277327735166462,True,1.2024368709098094e-05,7.0,6.0,191.84859728430683,True,0.24991616327949376,0.06247904081987344,1.0,"[4.172661112800132, 6.3460840677420975, -0.2365406610378855, 1.3277327735166462, 0.43265495474401383, 0.2916557804263828]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.5488914962606004e-06,True,False,False,3.5488914962606004e-06,14.872006545413367,0.0
UGC02916,core,all_0.10,True,43.0,34.0,9.0,6.0,79.0233835942017,2.3242171645353444,72.87507944859038,151.8984630427921,0.34391390375160336,214.51269337097355,0.4075906346789133,198.69049239158184,1.9905358527674861,0.1827955065264538,1.185153116034824,77.5090137886775,55.796516760724934,5.999999999999999,-5.831325242988909,1.2356136519058663,1.1593033521449867,False,True,5.999999999999999,True,0.0003232235272149048,7.0,2.0,164.206216532048,True,2.8054981000836254,0.3117220111204028,1.0,"[-1.0673639327258033, 5.368368913171864, 5.999999999999999, -5.831325242988909, 1.2356136519058663, 1.1593033521449867]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,7.095458378720959e-07,True,False,False,7.095458378720959e-07,151.8984630427921,0.0
UGC02916,nfw,all_0.10,True,43.0,34.0,9.0,6.0,84.97972013033716,2.4994035332452107,73.86186563578822,158.84158576612538,0.020000000000014045,790.2393144226347,0.02296866657587484,741.8078447503353,1.9905358527674861,0.1758320502056706,1.1484333287929356,75.107539703058,54.692137226582965,5.999999999999999,-5.999999999999999,0.9905652758222431,0.9384274453165934,True,True,5.999999999999999,True,2.9451627603160847e-05,7.0,1.0,224.9762810803876,True,2.77539636991522,0.30837737443502444,1.0,"[-3.912023005427444, 6.67233582923605, 5.999999999999999, -5.999999999999999, 0.9905652758222431, 0.9384274453165934]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,6.12267825045018e-06,True,False,False,6.12267825045018e-06,158.84158576612538,0.0
UGC02953,core,all_0.10,True,115.0,92.0,23.0,6.0,558.289710783762,6.06836642156263,3.0915105192999626,561.3812213030619,11.354115338345146,238.1194116842562,13.303464504878278,234.68294540772877,0.676960500455293,0.5580665986017491,1.1716865742899216,19.332828475783707,51.010533444433136,1.315933247113694,-0.9841201011011622,0.5722885809664051,0.25263336110828455,False,False,1.315933247113694,True,0.0007454349809754244,7.0,7.0,1.91982962860493e-09,True,990.4536617130976,43.063202683178154,1.0,"[2.429580263085625, 5.472772277612963, 1.315933247113694, -0.9841201011011622, 0.5722885809664051, 0.25263336110828455]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,9.898954892361283e-07,True,False,False,9.898954892361283e-07,561.3812213030619,0.0
UGC02953,nfw,all_0.10,True,115.0,92.0,23.0,6.0,542.5160390241786,5.896913467654115,0.14582638368054895,542.6618654078591,11.36762432638701,502.15401462468475,10.78655515874212,504.04003083218913,0.49895199495866727,0.6479391281861169,0.9488838519851428,15.656583557754857,49.7451753202112,-0.009112409319655663,-0.3356383280822626,-0.1703871600495239,-0.06370616994719887,False,False,0.3356383280822626,True,0.0002435575386260555,7.0,7.0,2.9639295462402515e-09,True,188.30438459636457,8.187147156363677,1.0,"[2.4307693436606956, 6.218906874678812, -0.009112409319655663, -0.3356383280822626, -0.1703871600495239, -0.06370616994719887]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.826758150516421e-06,True,False,False,2.826758150516421e-06,542.6618654078591,0.0
UGC03205,core,all_0.10,True,48.0,38.0,10.0,6.0,130.39846313543623,3.4315385035641115,5.606974280988092,136.00543741642431,833.20191128548,9999.999999195621,1101.321863974575,9843.544097241682,0.6768668239334832,0.8783561320951033,1.321794692327859,66.08973461639295,69.25006342186472,1.3153322369872487,0.9857259758268664,1.6089734616392946,0.5625158554661811,True,False,1.6089734616392946,True,1.4256227369929832e-05,7.0,4.0,79.43339584507981,True,1809.1180315077097,180.91180315077096,1.0,"[6.7252760032937875, 9.210340371895745, 1.3153322369872487, 0.9857259758268664, 1.6089734616392946, 0.5625158554661811]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,0.0017415232113347052,True,False,False,0.0017415232113347052,136.00543741642431,0.0
UGC03205,nfw,all_0.10,True,48.0,38.0,10.0,6.0,41.13314223880052,1.082451111547382,9.431509311153343,50.56465154995386,3.6031286528419044,447.12627452709677,1.5811728875600295,452.5675051240065,0.46246214585865425,0.5389456271556462,0.4388333140180568,21.941665700902842,65.42774738787301,-0.33893814325863914,-1.1355308747575075,-2.805833429909716,-0.39306315303174544,False,False,2.805833429909716,True,0.0032981955325554406,7.0,7.0,5.922068169184058e-09,True,459.5716247831225,45.95716247831225,1.0,"[1.2818025382730465, 6.102841048069045, -0.33893814325863914, -1.1355308747575075, -2.805833429909716, -0.39306315303174544]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.278900322800191e-06,True,False,False,2.278900322800191e-06,50.56465154995386,0.0
UGC03546,core,all_0.10,True,30.0,24.0,6.0,6.0,11.122156379474013,0.4634231824780839,2.27984929360354,13.402005673077554,6.045839094706576,174.03874337728277,5.613722230295004,175.46621550107128,0.6155753310034016,0.5348571629187143,0.928526568828153,26.64871252536799,54.33973174894552,0.9031120295115744,-1.1686022367280724,-0.2849010381433347,-0.13205365021089585,False,False,1.1686022367280724,True,2.84756664503637e-05,7.0,7.0,5.3864468441133795e-11,True,21.51795737745867,3.586326229576445,1.0,"[1.7993702824911417, 5.159277937516615, 0.9031120295115744, -1.1686022367280724, -0.2849010381433347, -0.13205365021089585]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.533670595970196e-07,True,False,False,5.533670595970196e-07,13.402005673077554,0.0
UGC03546,nfw,all_0.10,True,30.0,24.0,6.0,6.0,15.583123623417986,0.6492968176424161,1.2254323791538515,16.808556002571837,13.829517330732923,367.89405732263737,10.941188709620983,375.90758122629546,0.5070461489239567,0.6038309101595428,0.7911475467988103,22.705934593125853,53.29174405572205,0.060774842101745066,-0.641826991838728,-0.8325090842880758,-0.3416511888555905,False,False,0.8325090842880758,True,1.917592925861612e-05,7.0,7.0,3.6926905977452407e-11,True,15.514078548639308,2.585679758106551,1.0,"[2.6268052449037174, 5.9077950090110845, 0.060774842101745066, -0.641826991838728, -0.8325090842880758, -0.3416511888555905]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.5722469585322158e-06,True,False,False,1.5722469585322158e-06,16.808556002571837,0.0
UGC03580,core,all_0.10,True,47.0,37.0,10.0,6.0,58.640680252216555,1.5848832500599068,24.575365277705362,83.21604552992191,4.380335905847344,110.6560057857625,2.8283882886571563,111.74926918967634,0.970696990157399,0.29383654935203485,0.6457012314698329,13.366015491425541,61.91980756077708,2.8811367867219757,-3.769922247524671,-1.4103816362643187,-0.2700481098057293,False,False,3.769922247524671,True,0.0012156506107449466,7.0,7.0,2.942513788184442e-09,True,1819.7791357637648,181.97791357637647,1.0,"[1.4771254122804902, 4.70642634234685, 2.8811367867219757, -3.769922247524671, -1.4103816362643187, -0.2700481098057293]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,2.2444796290707098e-07,True,False,False,2.2444796290707098e-07,83.21604552992191,0.0
UGC03580,nfw,all_0.10,True,47.0,37.0,10.0,6.0,60.02425619250375,1.6222771943919931,12.320500024322351,72.3447562168261,9.822607217307253,239.7928602329737,2.5584621684987083,241.7637067387748,0.6227374739735033,0.4796911499375203,0.2604667082677138,5.391660861141675,62.097239023097465,0.9533499636245145,-1.6413633399104222,-2.9439113728573703,-0.22569024422563327,False,False,2.9439113728573703,True,0.00032040172276173105,7.0,4.0,2079.9508590629703,True,252.74960642199784,25.274960642199783,1.0,"[2.2846865878714087, 5.479775468309354, 0.9533499636245145, -1.6413633399104222, -2.9439113728573703, -0.22569024422563327]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,6.503405073918148e-07,True,False,False,6.503405073918148e-07,72.3447562168261,0.0
UGC04278,core,all_0.10,True,25.0,20.0,5.0,5.0,5.6010443017786535,0.2800522150889327,4.284205625942269,9.885249927720922,11.437369689655762,274.3404265954863,16.187618685577753,274.3404265954863,0.712374058422162,0.7,1.4153270485099587,13.459760231329707,89.99999999999909,1.5373809161908512,0.0,1.3858807829227042,-3.0517578122620216e-13,False,True,1.5373809161908512,True,8.342955356689916e-05,7.0,5.0,151.39750177392605,True,16.205661711240303,3.2411323422480605,1.0,"[2.436886037282595, 5.614369768037338, 1.5373809161908512, 1.3858807829227042, -3.0517578122620216e-13]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.3527137484650921e-06,True,False,False,1.3527137484650921e-06,9.885249927720922,0.0
UGC04278,nfw,all_0.10,True,25.0,20.0,5.0,5.0,25.25204946785345,1.2626024733926724,0.9938364398147217,26.24588590766817,4999.999999999968,3035.3324753006095,4028.320063148753,3035.3324753006095,0.4200024020530753,0.7,0.8056640126297557,7.661864760108977,89.9999999999632,-0.7571823013951654,0.0,-0.6484685052249204,-1.2267437444615459e-11,True,True,0.7571823013951654,True,3.92247050338327e-05,7.0,6.0,135.03686579040752,True,1.9265621455705917,0.38531242911411834,1.0,"[8.517193191416231, 8.01807624454503, -0.7571823013951654, -0.6484685052249204, -1.2267437444615459e-11]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,0.00010251115602542124,True,False,False,0.00010251115602542124,26.24588590766817,0.0
UGC04325,core,all_0.10,True,8.0,6.0,2.0,5.0,2.5522361016130843,0.4253726836021807,0.0997400174240678,2.651976119037152,1.0180269930790984,95.1432074024192,1.1002248138051618,94.48823925940836,0.5138042148592433,0.7,1.0807422801997126,10.375125889917241,41.346156649987606,0.11827658230749576,0.0,0.2691409339990425,0.11538554999586835,False,False,0.2691409339990425,True,8.82700957405889e-05,7.0,4.0,55.145805060299395,True,20.947865352752665,10.473932676376332,1.0,"[0.017866433571585662, 4.555383202885108, 0.11827658230749576, 0.2691409339990425, 0.11538554999586835]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.6046554564333854e-07,True,False,False,1.6046554564333854e-07,2.651976119037152,0.0
UGC04325,nfw,all_0.10,True,8.0,6.0,2.0,5.0,13.91738646400088,2.3195644106668136,0.10669180578419797,14.024078269785079,5.365788097041089,197.28470353578214,5.663751358582588,196.36599064754233,0.5305585383471052,0.7,1.055530195407047,10.133089875907652,41.23343725893526,0.25763303747860933,0.0,0.18510065135682377,0.07781241964508637,False,False,0.25763303747860933,True,9.543911753849497e-05,7.0,7.0,2.2705215485530061e-10,True,7.295994383304511,3.6479971916522556,1.0,"[1.6800432612947038, 5.284647881060967, 0.25763303747860933, 0.18510065135682377, 0.07781241964508637]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.290334364157482e-07,True,False,False,4.290334364157482e-07,14.024078269785079,0.0
UGC04483,core,all_0.10,True,8.0,6.0,2.0,5.0,1.121413325430527,0.18690222090508782,0.0010124574955670635,1.122425782926094,0.3102990079843075,21.440944454764644,0.3100260104790245,21.445634411097416,0.49660029794081156,0.7,0.9991202114790622,3.3370615063400675,57.979953352733425,-0.029630285576432814,0.0,-0.009479011806233605,-0.00668221575552488,False,False,0.029630285576432814,True,1.042837374766998e-06,7.0,7.0,2.731148640577885e-14,True,4.655674597022764,2.327837298511382,2.0,"[-1.1702189044897047, 3.0653023862941655, -0.029630285576432814, -0.009479011806233605, -0.00668221575552488]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.266165214227461e-09,True,False,False,8.266165214227461e-09,1.122425782926094,0.0
UGC04483,nfw,all_0.10,True,8.0,6.0,2.0,5.0,2.9691585021967963,0.4948597503661327,0.0025237178800939022,2.9716822200768904,35.50712103722507,177.2401764485884,35.63968962098932,177.075994559045,0.4988467235704225,0.7,1.0037335773752334,3.3524701484332793,58.085116877387065,-0.010028802222104664,0.0,0.04022628526864471,0.028372292462355383,False,False,0.04022628526864471,True,1.7352676326500178e-05,7.0,7.0,1.6061787455612375e-09,True,2.987119105142245,1.4935595525711225,2.0,"[3.569733268963254, 5.177505741865596, -0.010028802222104664, 0.04022628526864471, 0.028372292462355383]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.488815262588533e-07,True,False,False,3.488815262588533e-07,2.9716822200768904,0.0
UGC04499,core,all_0.10,True,9.0,7.0,2.0,5.0,3.6223715909717398,0.5174816558531057,0.03251516812224101,3.654886759093981,2.0668543314531136,69.99955479474143,2.1087069945008117,69.93774748414039,0.5194807002830809,0.7,1.0202494498092052,12.753118122615065,50.060382376455706,0.16599412973428332,0.0,0.06749816603068391,0.020127458818568356,False,False,0.16599412973428332,True,5.3654146488845514e-05,7.0,7.0,2.48299159011367e-11,True,4.920459210036748,2.460229605018374,1.0,"[0.7260278048021916, 4.248488881954011, 0.16599412973428332, 0.06749816603068391, 0.020127458818568356]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.791228456907211e-08,True,False,False,8.791228456907211e-08,3.654886759093981,0.0
UGC04499,nfw,all_0.10,True,9.0,7.0,2.0,5.0,5.036524879244955,0.7195035541778507,0.05219762379199402,5.088722503036949,27.718916212541078,217.27917034478259,26.884079232404233,217.55284266211044,0.4771418180097363,0.7,0.9698820482830013,12.123525603537516,49.91418011569618,-0.20322523356645988,0.0,-0.10039317238999576,-0.02860662810127122,False,False,0.20322523356645988,True,2.5030615583699543e-05,7.0,7.0,9.664091749073123e-11,True,7.243267141974206,3.621633570987103,1.0,"[3.3221150758856903, 5.381183025994036, -0.20322523356645988, -0.10039317238999576, -0.02860662810127122]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.266088081615873e-07,True,False,False,5.266088081615873e-07,5.088722503036949,0.0
UGC05005,core,all_0.10,True,11.0,8.0,3.0,5.0,0.14821331570931212,0.018526664463664015,0.01649791323325459,0.1647112289425667,6.61664103530954,100.64970570067496,6.68587073895342,98.62383259270248,0.5064581654518571,0.7,1.0104629680338464,54.26186138341755,42.031217645338664,0.055735731711982296,0.0,0.05251040966519181,0.1031217645338667,False,False,0.1031217645338667,True,4.6329280495039036e-07,7.0,7.0,1.4493961586481419e-13,True,1.337810918007167,0.44593697266905563,1.0,"[1.889587844700842, 4.611646228094193, 0.055735731711982296, 0.05251040966519181, 0.1031217645338667]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.7481956523551884e-07,True,False,False,1.7481956523551884e-07,0.1647112289425667,0.0
UGC05005,nfw,all_0.10,True,11.0,8.0,3.0,5.0,0.8661460338357798,0.10826825422947248,0.007683493653327333,0.8738295274891071,4999.999999999995,2042.1634006787933,4970.813104530814,2067.157831936461,0.4934982972329084,0.7,0.9941626209061636,53.38653274266099,40.40049528896493,-0.05684345817957292,0.0,-0.029296005358786577,-0.05995047110350698,True,False,0.05995047110350698,True,6.484410413716673e-07,7.0,7.0,8.844036614163997e-13,True,3.5432003538293397,1.18106678460978,1.0,"[8.517193191416236, 7.621765015444242, -0.05684345817957292, -0.029296005358786577, -0.05995047110350698]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.7545111318769435e-05,True,False,False,4.7545111318769435e-05,0.8738295274891071,0.0
UGC05253,core,all_0.10,True,73.0,58.0,15.0,6.0,39.943492226089795,0.688680900449824,0.16981391335561993,40.11330613944541,6.04544391394731,190.9674463122407,6.301339298806307,188.726370164376,0.5388821702679611,0.6782590408212533,1.0423286343404206,23.86932572639563,37.51444460357611,0.32523810207608805,-0.13702448634638809,0.1694625395796553,0.12861115089402758,False,False,0.32523810207608805,True,0.0008672272305860376,7.0,4.0,162.01152977655482,True,1291.8770034517904,86.12513356345269,1.0,"[1.7993049162667099, 5.252102975364589, 0.32523810207608805, -0.13702448634638809, 0.1694625395796553, 0.12861115089402758]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,6.401643113644526e-07,True,False,False,6.401643113644526e-07,40.11330613944541,0.0
UGC05253,nfw,all_0.10,True,73.0,58.0,15.0,6.0,39.40039231898,0.6793171089479311,0.14953962230802903,39.54993194128803,91.60151164432635,724.9606068737352,87.96630710171478,732.7977957769236,0.4670687637361104,0.7251493166998458,0.9603150157966118,21.99121386174241,36.5396320520346,-0.2958918048786753,0.153294020628347,-0.15887869549957875,-0.11509198699135001,False,False,0.2958918048786753,True,7.533576293868746e-05,7.0,5.0,114.88719063698787,True,2101.4782689044146,140.0985512602943,1.0,"[4.517447774211235, 6.586117318031884, -0.2958918048786753, 0.153294020628347, -0.15887869549957875, -0.11509198699135001]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.9748485705556695e-06,True,False,False,5.9748485705556695e-06,39.54993194128803,0.0
UGC05716,core,all_0.10,True,12.0,9.0,3.0,5.0,3.7524790321338624,0.41694211468154024,19.956421391735127,23.70890042386899,3.275225162578432,62.59986690332571,5.2278373955751425,53.335605196180175,1.075889825690564,0.7,1.596176487438656,33.99855918244337,71.72113373252692,3.327977962281384,0.0,2.395954562725165,1.7721133732526921,False,False,3.327977962281384,True,2.7457846445765548e-05,7.0,6.0,362.330544241962,True,9.52364085917332,3.174546953057773,1.0,"[1.186386618656255, 4.136763151958836, 3.327977962281384, 2.395954562725165, 1.7721133732526921]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.112822780209469e-08,True,False,False,5.112822780209469e-08,23.70890042386899,0.0
UGC05716,nfw,all_0.10,True,12.0,9.0,3.0,5.0,7.169154456101755,0.7965727173446395,0.19219047035320433,7.36134492645496,10.893778118953648,154.92376209992807,11.737001180933321,149.36519436388596,0.5058285041181926,0.7,1.0774040973454915,22.948707273458968,57.04775757166293,0.050332944415332995,0.0,0.3110768440488624,0.3047757571662928,False,False,0.3110768440488624,True,1.760261460977101e-05,7.0,7.0,9.735323658333073e-12,True,27.373961846834067,9.124653948944689,1.0,"[2.388191811483427, 5.042933138497888, 0.050332944415332995, 0.3110768440488624, 0.3047757571662928]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.482317967693676e-07,True,False,False,2.482317967693676e-07,7.36134492645496,0.0
UGC05721,core,all_0.10,True,23.0,18.0,5.0,5.0,5.305118970481958,0.2947288316934421,2.212893823497646,7.518012793979604,0.9631560387005307,88.3226057063893,1.2686294216188276,86.6467856408451,0.6235359910361079,0.7,1.317158768303457,8.140041188115363,63.066844825340546,0.9589152205474464,0.0,1.0594817233056022,0.4133689650681088,False,False,1.0594817233056022,True,5.557987995697028e-05,7.0,6.0,249.91253328156694,True,31.011445311188226,6.202289062237645,1.0,"[-0.03753984635315779, 4.480996085109763, 0.9589152205474464, 1.0594817233056022, 0.4133689650681088]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.349370456088611e-07,True,False,False,1.349370456088611e-07,7.518012793979604,0.0
UGC05721,nfw,all_0.10,True,23.0,18.0,5.0,5.0,17.40150579678617,0.9667503220436762,0.1501127695557747,17.551618566341947,2.874489889462701,170.69847265494334,2.760282297422834,171.04331582470147,0.4600528329188343,0.7,0.9602685706223811,5.934459766446315,60.79228433422661,-0.36162294985865595,0.0,-0.13272445056955937,-0.041543133154678155,False,False,0.36162294985865595,True,0.000605385417878145,7.0,7.0,1.5867414049353101e-09,True,6.344348863969794,1.2688697727939586,1.0,"[1.055875228754689, 5.13989868222049, -0.36162294985865595, -0.13272445056955937, -0.041543133154678155]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.2551485188020877e-07,True,False,False,3.2551485188020877e-07,17.551618566341947,0.0
UGC05750,core,all_0.10,True,11.0,8.0,3.0,5.0,0.3346400234545138,0.04183000293181423,0.005682510311668829,0.34032253376618266,4.614174581765294,79.95629054630201,4.574003205401248,80.21477744300049,0.49443739400124104,0.7,0.9912939192802114,58.188953061748414,63.62397562654504,-0.04858695584003778,0.0,-0.04367922549158891,-0.037602437345496335,False,False,0.04858695584003778,True,2.6361883674380106e-07,7.0,7.0,6.650235917504688e-14,True,0.48896005660117703,0.16298668553372567,1.0,"[1.5291329964361127, 4.381480117189178, -0.04858695584003778, -0.04367922549158891, -0.037602437345496335]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.1564718090352774e-07,True,False,False,1.1564718090352774e-07,0.34032253376618266,0.0
UGC05750,nfw,all_0.10,True,11.0,8.0,3.0,5.0,6.417789110901389,0.8022236388626737,0.04409584878382842,6.461884959685218,4999.999999999995,1916.7252158311824,5147.365195855351,1897.2962616816767,0.5097944066353507,0.7,1.0294730391710711,60.43006739934188,65.23013976560767,0.08425061829147129,0.0,0.147869008490759,0.1230139765607675,True,False,0.147869008490759,True,4.578679432340452e-07,7.0,7.0,1.0125233984581428e-13,True,4.106545175170024,1.3688483917233414,1.0,"[8.517193191416236, 7.5583733920469065, 0.08425061829147129, 0.147869008490759, 0.1230139765607675]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.005243240601538e-05,True,False,False,4.005243240601538e-05,6.461884959685218,0.0
