r_kpc,true_v_kms,fit_v_kms,fit_se_kms
3.780575000000001,24.35758754233903,24.10447690628996,0.2586171354840335
3.790550000000001,24.33714871907583,24.08373872452905,0.2588819478216014
3.800525,24.31664825739741,24.06294504052524,0.2591452431228845
3.810500000000001,24.29608793415263,24.04209758283208,0.2594069137752621
3.820475000000001,24.27546950341194,24.02119805710406,0.2596668557856945
3.83045,24.25479469662924,24.00024814627312,0.2599249689269125
3.840425000000001,24.23406522280712,23.97924951072214,0.2601811564362226
3.8504,24.2132827686612,23.95820378846225,0.2604353252218127
3.860375,24.19244899878661,23.93711259530867,0.2606873855110149
3.870350000000001,24.17156555582463,23.91597752505843,0.2609372510678036
3.880325,24.15063406063022,23.8948001496684,0.261184838868372
3.8903,24.1296561124407,23.87358201943332,0.2614300692845795
3.900275000000001,24.10863328904416,23.85232466316562,0.2616728657823986
3.91025,24.08756714694987,23.83102958837367,0.2619131550858548
3.920225,24.06645922155747,23.80969828144308,0.2621508669126538
3.930200000000001,24.04531102732889,23.78833220781516,0.2623859340715542
3.940175,24.02412405795812,23.76693281216926,0.2626182922820037
3.950150000000001,24.00289978654435,23.74550151860149,0.2628478801873839
3.960125000000001,23.98163966576227,23.72403973080769,0.2630746392764515
3.9701,23.96034512803615,23.70254883226242,0.263298513758143
3.980075000000001,23.93901758571051,23.68103018640212,0.2635194506391778
3.990050000000001,23.91765843122493,23.65948513680461,0.2637373994877308
4.000025,23.89626903728505,23.63791500737179,0.2639523125578916
4.010000000000001,23.87485075703773,23.61632110250978,0.2641641445283214
4.019975000000001,23.85340492424232,23.59470470731095,0.264372852678106
4.02995,23.83193285344601,23.57306708773449,0.2645783965774154
4.039925,23.81043584015521,23.55140949078757,0.264780738268784
4.0499,23.78891516101083,23.52973314470627,0.2649798419848873
4.059875,23.76737207395981,23.50803925913572,0.2651756743207107
4.06985,23.74580781842998,23.48632902531117,0.2653682039529729
4.079825,23.72422361550166,23.46460361623704,0.2655574017773618
4.0898,23.702620668082,23.44286418686783,0.2657432407118145
4.099775,23.68100016107646,23.42111187428625,0.2659256957454992
4.10975,23.65936326156249,23.39934779788351,0.2661047438134131
4.119725,23.63771111896078,23.37757305953657,0.2662803637785266
4.1297,23.6160448652081,23.35578874378816,0.2664525364490291
4.139675,23.59436561492825,23.33399591802059,0.2666212442009388
4.14965,23.57267446560389,23.3121956326399,0.2667864715628269
4.159625,23.55097249774705,23.2903889212434,0.2669482045921607
4.1696,23.52926077507009,23.26857680080228,0.2671064309211543
4.179575,23.50754034465575,23.2467602718374,0.2672611398551202
4.18955,23.48581223712436,23.2249403185903,0.2674123225271254
4.199525,23.46407746680647,23.2031179091971,0.2675599713597632
4.2095,23.4423370319115,23.18129399586605,0.2677040802428751
4.219475,23.42059191469309,23.15946951504989,0.2678446445868946
4.22945,23.39884308161549,23.13764538761395,0.2679816613789633
4.239425,23.37709148352392,23.1158225190094,0.2681151287197401
4.249400000000001,23.35533805581074,23.09400179944637,0.2682450460466134
4.259375,23.33358371857923,23.07218410406277,0.2683714141858899
4.26935,23.3118293768066,23.05037029308983,0.2684942352734195
4.279325,23.29007592051147,23.02856121202333,0.2686135124566098
4.2893,23.26832422491763,23.00675769179229,0.2687292500512226
4.299275,23.24657515061553,22.98496054892381,0.2688414536768428
4.30925,23.22482954372206,22.96317058570646,0.2689501299647369
4.319225,23.20308823604459,22.94138859035828,0.2690552864963514
4.3292,23.18135204524195,22.9196153371909,0.2691569318851189
4.339175,23.1596217749832,22.89785158677037,0.2692550759053147
4.34915,23.13789821510417,22.87609808607847,0.2693497291358761
4.359125,23.1161821417677,22.85435556867628,0.2694409030175556
4.3691,23.09447431762137,22.83262475486396,0.2695286099301412
4.379075,23.07277549195335,22.81090635183763,0.2696128632173145
4.38905,23.05108640084556,22.78920105384807,0.2696936768839102
4.399025,23.0294077673297,22.76750954235934,0.2697710657254357
4.409,23.00774030154173,22.74583248620435,0.2698450453578403
4.418975000000001,22.98608470087411,22.72417054173778,0.2699156321842415
4.42895,22.96444165012572,22.70252435299152,0.2699828431735598
4.438925,22.94281182165354,22.68089455182832,0.2700466959864653
4.4489,22.9211958755233,22.65928175809281,0.2701072090109849
4.458875,22.89959445965818,22.63768657976091,0.2701644012316249
4.46885,22.8780082099852,22.61610961309108,0.2702182921607432
4.478825000000001,22.85643775058233,22.59455144277307,0.2702689018955392
4.4888,22.83488369382541,22.57301264207442,0.2703162511319658
