tau,E_s_over_E0,E_a_over_E0,E_over_E0,z,virial_over_E0,virial_over_E,numerical_logZ_derivative,BKM_speed_squared,D_to_uniform,entropy_lower_bound,D_to_reference,cone_direct_over_E0,cone_closed_over_E0,cone_partition_part_over_E0,cone_radial_part_over_E0
-1.8199999999999998e+00,2.1001875172550376e-02,8.5071114896302603e-04,2.1852586321513403e-02,3.8929540716446873e-02,4.4555883791989832e-02,2.0389295407164467e+00,2.0389295407162353e+00,3.7414031576053379e-02,3.6208307333490009e-01,3.6208307333489997e-01,1.1258423322412126e-01,8.9705570517706512e-01,8.9705570517706512e-01,2.4602566749715071e-03,8.9459544850209360e-01
-1.8100000000000001e+00,2.1426141194110539e-02,8.7661916053375527e-04,2.2302760354644294e-02,3.9305410926464508e-02,4.5482139869822351e-02,2.0393054109264650e+00,2.0393054109261919e+00,3.7760495598366271e-02,3.6103220729359431e-01,3.6103220729359448e-01,1.1190203168013652e-01,8.9537456648097724e-01,8.9537456648097724e-01,2.4957241957598987e-03,8.9287884228521741e-01
-1.7999999999999998e+00,2.1858977957834057e-02,9.0331618852253410e-04,2.2762294146356589e-02,3.9684760363538400e-02,4.6427904481235710e-02,2.0396847603635382e+00,2.0396847603630919e+00,3.8109880158426930e-02,3.5997540744621587e-01,3.5997540744621587e-01,1.1121730885775363e-01,8.9366747778741917e-01,8.9366747778741917e-01,2.5315610983863784e-03,8.9113591668903269e-01
-1.7900000000000000e+00,2.2300558604197614e-02,9.3082626205665442e-04,2.3231384866254270e-02,4.0067618328202444e-02,4.7393595994565191e-02,2.0400676183282020e+00,2.0400676183277566e+00,3.8462204289707938e-02,3.5891266204418426e-01,3.5891266204418459e-01,1.1053008174721324e-01,8.9193407830347404e-01,8.9193407830347404e-01,2.5677668683680571e-03,8.8936631143510603e-01
-1.7800000000000000e+00,2.2751059771347601e-02,9.5917414205928429e-04,2.3710233913406882e-02,4.0454014311386531e-02,4.8379641968873052e-02,2.0404540143113867e+00,2.0404540143110772e+00,3.8817487037480669e-02,3.5784395969133492e-01,3.5784395969133492e-01,1.0984036787791693e-01,8.9017400338199903e-01,8.9017400338199915e-01,2.6043408155200739e-03,8.8756966256647907e-01
-1.7700000000000000e+00,2.3210661665757644e-02,9.8838534353596361e-04,2.4199047009293609e-02,4.0843977994520844e-02,4.9386479362123176e-02,2.0408439779945207e+00,2.0408439779943111e+00,3.9175747456103936e-02,3.5676928935124186e-01,3.5676928935124191e-01,1.0914818532585424e-01,8.8838688451974834e-01,8.8838688451974834e-01,2.6412820676794376e-03,8.8574560245206890e-01
-1.7600000000000000e+00,2.3679548134313597e-02,1.0184861585398380e-03,2.4698034292853437e-02,4.1237539249613264e-02,5.0414554744246706e-02,2.0412375392496132e+00,2.0412375392492299e+00,3.9537004606249870e-02,3.5568864035463066e-01,3.5568864035463071e-01,1.0845355272108978e-01,8.8657234935727236e-01,8.8657234935727236e-01,2.6785895642872635e-03,8.8389375979298512e-01
-1.7500000000000000e+00,2.4157906737854798e-02,1.0495036798362769e-03,2.5207410417691076e-02,4.1634728139298027e-02,5.1464324515218429e-02,2.0416347281392979e+00,2.0416347281391931e+00,3.9901277552064775e-02,3.5460200240686546e-01,3.5460200240686512e-01,1.0775648925529846e-01,8.8473002168067671e-01,8.8473002168067671e-01,2.7162620498278269e-03,8.8201375963084883e-01
-1.7400000000000000e+00,2.4645928826200859e-02,1.0814658252881919e-03,2.5727394651489047e-02,4.2035574916856146e-02,5.2536255128266297e-02,2.0420355749168566e+00,2.0420355749168526e+00,4.0268585358265517e-02,3.5350936559551782e-01,3.5350936559551754e-01,1.0705701468935533e-01,8.8285952142532764e-01,8.8285952142532764e-01,2.7542980671233048e-03,8.8010522335820429e-01
-1.7300000000000000e+00,2.5143809614694170e-02,1.1144013629839995e-03,2.6258210977678168e-02,4.2440110026206297e-02,5.3630823318340341e-02,2.0424401100262064e+00,2.0424401100259302e+00,4.0638947087169801e-02,3.5241072039801913e-01,3.5241072039801924e-01,1.0635514936097763e-01,8.8096046468159306e-01,8.8096046468159306e-01,2.7926959504830243e-03,8.7816776873111002e-01
-1.7200000000000000e+00,2.5651748262288616e-02,1.1483399371308406e-03,2.6800088199419460e-02,4.2848364101865745e-02,5.4748516335969749e-02,2.0428483641018653e+00,2.0428483641014759e+00,4.1012381795659685e-02,3.5130605768939149e-01,3.5130605768939188e-01,1.0565091419241820e-01,8.7903246370271260e-01,8.7903246370271260e-01,2.8314538187061049e-03,8.7620100988400651e-01
-1.7100000000000000e+00,2.6169947951215855e-02,1.1833120947363715e-03,2.7353260045952225e-02,4.3260367968880539e-02,5.5889832186640828e-02,2.0432603679688808e+00,2.0432603679685357e+00,4.1388908532077592e-02,3.5019536875005969e-01,3.5019536875005952e-01,1.0494433069820834e-01,8.7707512691489198e-01,8.7707512691489198e-01,2.8705695679364998e-03,8.7420455734695546e-01
-1.7000000000000000e+00,2.6698615968260862e-02,1.2193493131031276e-03,2.7917965281363991e-02,4.3676152642724175e-02,5.7055279875831102e-02,2.0436761526427238e+00,2.0436761526423743e+00,4.1768546333053630e-02,3.4907864527374211e-01,3.4907864527374211e-01,1.0423542099295041e-01,8.7508805892972319e-01,8.7508805892972319e-01,2.9100408643695490e-03,8.7217801806535356e-01
-1.6899999999999999e+00,2.7237963787679478e-02,1.2564840281602237e-03,2.8494447815839704e-02,4.4095749329164401e-02,5.8245379659839620e-02,2.0440957493291640e+00,2.0440957493289558e+00,4.2151314220263900e-02,3.4795587937542805e-01,3.4795587937542832e-01,1.0352420779916388e-01,8.7307086055903138e-01,8.7307086055903138e-01,2.9498651368094209e-03,8.7012099542222188e-01
-1.6799999999999999e+00,2.7788207155790851e-02,1.2947496636578810e-03,2.9082956819448735e-02,4.4519189424097314e-02,5.9460663302555346e-02,2.0445191894240970e+00,2.0445191894242023e+00,4.2537231197118656e-02,3.4682706359943005e-01,3.4682706359943033e-01,1.0281071445517409e-01,8.7102312883225830e-01,8.7102312883225830e-01,2.9900395690765020e-03,8.6803308926318179e-01
-1.6699999999999999e+00,2.8349566177278910e-02,1.3341806612510549e-03,2.9683746838529968e-02,4.4946504513347606e-02,6.0701674338310981e-02,2.0449465045133470e+00,2.0449465045130344e+00,4.2926316245379230e-02,3.4569219092751868e-01,3.4569219092751874e-01,1.0209496492305276e-01,8.6894445701649070e-01,8.6894445701649070e-01,3.0305610922644953e-03,8.6591389592422618e-01
-1.6600000000000001e+00,2.8922265403237127e-02,1.3748125114992499e-03,3.0297077914736376e-02,4.5377726372434965e-02,6.1968968340972000e-02,2.0453777263724349e+00,2.0453777263722550e+00,4.3318588321703384e-02,3.4455125478713877e-01,3.4455125478713861e-01,1.0137698379660381e-01,8.6683443463925003e-01,8.6683443463925003e-01,3.0714263768466727e-03,8.6376300826240349e-01
-1.6499999999999999e+00,2.9506533920992013e-02,1.4166817858104251e-03,3.0923215706802440e-02,4.5812886966305567e-02,6.3263113199415300e-02,2.0458128869663055e+00,2.0458128869658512e+00,4.3714066354118078e-02,3.4340424905970390e-01,3.4340424905970424e-01,1.0065679630939528e-01,8.6469264751416230e-01,8.6469264751416230e-01,3.1126318246311058e-03,8.6158001568953124e-01
-1.6400000000000001e+00,3.0102605445740956e-02,1.4598261693577167e-03,3.1562431615098675e-02,4.6252018449027626e-02,6.4584689399555056e-02,2.0462520184490272e+00,2.0462520184485467e+00,4.4112769238418434e-02,3.4225116808897538e-01,3.4225116808897571e-01,9.9934428342838999e-02,8.6251867776963098e-01,8.6251867776963098e-01,3.1541735605648347e-03,8.5936450420906618e-01
-1.6299999999999999e+00,3.0710718414041660e-02,1.5042844949986541e-03,3.2215002909040308e-02,4.6695153163450916e-02,6.5934290313079291e-02,2.0466951531634514e+00,2.0466951531633581e+00,4.4514715834492770e-02,3.4109200668951489e-01,3.4109200668951445e-01,9.9209906434309603e-02,8.6031210388064050e-01,8.6031210388064050e-01,3.1960474243869007e-03,8.5711605645625366e-01
-1.6200000000000001e+00,3.1331116079189654e-02,1.5500967782273384e-03,3.2881212857416998e-02,4.7142323640828959e-02,6.7312522493061314e-02,2.0471423236408284e+00,2.0471423236405237e+00,4.4919924962572300e-02,3.3992676015521928e-01,3.3992676015521983e-01,9.8483257785309836e-02,8.5807250070382368e-01,8.5807250070382368e-01,3.2382489621306425e-03,8.5483425174169292e-01
-1.6099999999999999e+00,3.1964046608523131e-02,1.5973042531911006e-03,3.3561350861714231e-02,4.7593562600403448e-02,6.8720005976619564e-02,2.0475935626004036e+00,2.0475935625998329e+00,4.5328415399404923e-02,3.3875542426794214e-01,3.3875542426794203e-01,9.7754510269681710e-02,8.5579943951592830e-01,8.5579943951592830e-01,3.2807734174758350e-03,8.5251866609845250e-01
-1.6000000000000001e+00,3.2609763182692972e-02,1.6459494098040048e-03,3.4255712592496976e-02,4.8048902948949805e-02,7.0157374594797955e-02,2.0480489029489499e+00,2.0480489029485183e+00,4.5740205874352208e-02,3.3757799530617882e-01,3.3757799530617910e-01,9.7023692441849316e-02,8.5349248805582634e-01,8.5349248805582634e-01,3.3236157229508114e-03,8.5016887233287552e-01
-1.5899999999999999e+00,3.3268524096938548e-02,1.6960760319906538e-03,3.4964600128929199e-02,4.8508377780283697e-02,7.1625276289849049e-02,2.0485083777802835e+00,2.0485083777804038e+00,4.6155315065408972e-02,3.3639447005384726e-01,3.3639447005384726e-01,9.6290833545112614e-02,8.5115121057021081e-01,8.5115121057021081e-01,3.3667704909861444e-03,8.4778444007922471e-01
-1.5800000000000001e+00,3.3940592864409105e-02,1.7477292370946581e-03,3.5688322101503758e-02,4.8972020374726893e-02,7.3124373440102197e-02,2.0489720203747277e+00,2.0489720203742401e+00,4.6573761595144224e-02,3.3520484580913479e-01,3.3520484580913440e-01,9.5555963519972309e-02,8.4877516786313478e-01,8.4877516786313478e-01,3.4102320048203147e-03,8.4536493585831451e-01
-1.5699999999999998e+00,3.4626238321572730e-02,1.8009555164873133e-03,3.6427193838060049e-02,4.9439864198532628e-02,7.4655343192607387e-02,2.0494398641985319e+00,2.0494398641983289e+00,4.6995564026563276e-02,3.3400912039342845e-01,3.3400912039342867e-01,9.4819113012495682e-02,8.4636391734954630e-01,8.4636391734954630e-01,3.4539942092591020e-03,8.4290992314028723e-01
-1.5600000000000001e+00,3.5325734735754288e-02,1.8558027774129488e-03,3.7181537513167232e-02,4.9911942903268773e-02,7.6218877803747420e-02,2.0499119429032691e+00,2.0499119429027157e+00,4.7420740858889615e-02,3.3280729216032517e-01,3.3280729216032534e-01,9.4080313382721381e-02,8.4391701311298672e-01,8.4391701311298672e-01,3.4980507012901843e-03,8.4041896241169667e-01
-1.5499999999999998e+00,3.6039361914846260e-02,1.9123203861087026e-03,3.7951682300954956e-02,5.0388290325158631e-02,7.7815684988018635e-02,2.0503882903251593e+00,2.0503882903248152e+00,4.7849310523266152e-02,3.3159936000471152e-01,3.3159936000471146e-01,9.3339596713093886e-02,8.4143400596761619e-01,8.4143400596761619e-01,3.5423947205545986e-03,8.3789161124706157e-01
-1.5400000000000000e+00,3.6767405319235363e-02,1.9705592122374513e-03,3.8737964531472810e-02,5.0868940484378386e-02,7.9446488275183080e-02,2.0508689404843787e+00,2.0508689404842295e+00,4.8281291378375155e-02,3.3038532337192739e-01,3.3038532337192739e-01,9.2596995816937283e-02,8.3891444352474531e-01,8.3891444352474531e-01,3.5870191396774526e-03,8.3532742438506780e-01
-1.5300000000000000e+00,3.7510156175990787e-02,2.0305716746739527e-03,3.9540727850664738e-02,5.1353927584310156e-02,8.1112027376003440e-02,2.0513539275843105e+00,2.0513539275839321e+00,4.8716701705975585e-02,3.2916518226700242e-01,3.2916518226700264e-01,9.1852544246958934e-02,8.3635787026404995e-01,8.3635787026404995e-01,3.6319164544601442e-03,8.3272595380958991e-01
-1.5200000000000000e+00,3.8267911595358695e-02,2.0924117886853590e-03,4.0360323384044050e-02,5.1843286010750049e-02,8.2813058556773456e-02,2.0518432860107501e+00,2.0518432860105276e+00,4.9155559706357620e-02,3.2793893726396928e-01,3.2793893726396922e-01,9.1106276303785719e-02,8.3376382760966028e-01,8.3376382760966028e-01,3.6770787739368611e-03,8.3008674883572342e-01
-1.5100000000000000e+00,3.9040974689610368e-02,2.1561352145486167e-03,4.1197109904158986e-02,5.2337050331070618e-02,8.4550355022866577e-02,2.0523370503310705e+00,2.0523370503310692e+00,4.9597883493713600e-02,3.2670658951524845e-01,3.2670658951524878e-01,9.0358227044528824e-02,8.3113185401131251e-01,8.3113185401131251e-01,3.7224978102984047e-03,8.2740935620101408e-01
-1.5000000000000000e+00,3.9829654694291151e-02,2.2217993076484614e-03,4.2051454001939610e-02,5.2835255293336152e-02,8.6324707311527679e-02,2.0528352552933362e+00,2.0528352552932430e+00,5.0043691091424147e-02,3.2546814076111441e-01,3.2546814076111447e-01,8.9608432291380158e-02,8.2846148503076888e-01,8.2846148503076888e-01,3.7681648686868929e-03,8.2469332016208197e-01
-1.4900000000000000e+00,4.0634267091918801e-02,2.2894631701011422e-03,4.2923730262019948e-02,5.3337935825370698e-02,8.8136923694141028e-02,2.0533379358253705e+00,2.0533379358252946e+00,5.0493000427259335e-02,3.2422359333922524e-01,3.2422359333922562e-01,8.8856928640230204e-02,8.2575225343370995e-01,8.2575225343370995e-01,3.8140708368647963e-03,8.2193818259684504e-01
-1.4800000000000000e+00,4.1455133738180668e-02,2.3591877039503147e-03,4.3814321442130981e-02,5.3845127033777744e-02,8.9987830588212289e-02,2.0538451270337781e+00,2.0538451270334379e+00,5.0945829328494084e-02,3.2297295019423689e-01,3.2297295019423700e-01,8.8103753469317730e-02,8.2300368928731482e-01,8.2300368928731482e-01,3.8602061747629495e-03,8.1914348311255192e-01
-1.4700000000000000e+00,4.2292582990680297e-02,2.4310356659829873e-03,4.4723618656663286e-02,5.4356864202910200e-02,9.1878272979309561e-02,2.0543568642029104e+00,2.0543568642025591e+00,5.1402195516936582e-02,3.2171621488747693e-01,3.2171621488747720e-01,8.7348944947896384e-02,8.2021532006375164e-01,8.2021532006375164e-01,3.9065609039115930e-03,8.1630875915984014e-01
-1.4600000000000000e+00,4.3146949840284811e-02,2.5050717242148771e-03,4.5652021564499691e-02,5.4873182793790935e-02,9.3809114853214262e-02,2.0548731827937909e+00,2.0548731827933673e+00,5.1862116603870141e-02,3.2045339160670033e-01,3.2045339160670061e-01,8.6592542044929360e-02,8.1738667074980753e-01,8.1738667074980753e-01,3.9531245967599615e-03,8.1343354615304753e-01
-1.4500000000000000e+00,4.4018576045125782e-02,2.5813625160959748e-03,4.6599938561221757e-02,5.5394118442981415e-02,9.5781239638539489e-02,2.0553941184429814e+00,2.0553941184428361e+00,5.2325610084906361e-02,3.1918448517590903e-01,3.1918448517590908e-01,8.5834584537800657e-02,8.1451726396289592e-01,8.1451726396289592e-01,3.9998863658895056e-03,8.1051737759700648e-01
-1.4399999999999999e+00,4.4907810267306975e-02,2.6599767084887534e-03,4.7567786975795723e-02,5.5919706961399099e-02,9.7795550660080222e-02,2.0559197069613995e+00,2.0559197069611734e+00,5.2792693334750347e-02,3.1790950106524241e-01,3.1790950106524229e-01,8.5075113021045146e-02,8.1160662007368878e-01,8.1160662007368878e-01,4.0468348531268201e-03,8.0755978522056193e-01
-1.4299999999999999e+00,4.5815008212373887e-02,2.7409850594729891e-03,4.8555993271846870e-02,5.6449984333081966e-02,9.9852971603166751e-02,2.0564499843330823e+00,2.0564499843327790e+00,5.3263383601876761e-02,3.1662844540093749e-01,3.1662844540093710e-01,8.4314168915097021e-02,8.0865425733562468e-01,8.0865425733562468e-01,4.0939582185628111e-03,8.0456029911706195e-01
-1.4199999999999999e+00,4.6740532771600660e-02,2.8244604820327926e-03,4.9564993253633449e-02,5.6984986713898934e-02,1.0195444698929970e-01,2.0569849867138990e+00,2.0569849867134726e+00,5.3737698003115696e-02,3.1534132497535450e-01,3.1534132497535444e-01,8.3551794475050095e-02,8.0565969202156096e-01,8.0565969202156096e-01,4.1412441294848262e-03,8.0151844789207616e-01
-1.4099999999999999e+00,4.7684754167151497e-02,2.9104781096832271e-03,5.0595232276834726e-02,5.7524750430206120e-02,1.0410094266335268e-01,2.0575247504302063e+00,2.0575247504297511e+00,5.4215653518148624e-02,3.1404814725707142e-01,3.1404814725707175e-01,8.2788032799435612e-02,8.0262243856783799e-01,8.0262243856783799e-01,4.1886797492296565e-03,7.9843375881860834e-01
-1.3999999999999999e+00,4.8648050100174381e-02,2.9991153640955438e-03,5.1647165464269923e-02,5.8069311977447531e-02,1.0629344629263540e-01,2.0580693119774476e+00,2.0580693119769400e+00,5.4697266983913397e-02,3.1274892040104096e-01,3.1274892040104096e-01,8.2022927839004833e-02,7.9954200972604050e-01,7.9954200972604050e-01,4.2362517259649547e-03,7.9530575800007552e-01
-1.3899999999999999e+00,4.9630805901886649e-02,3.0904520247819031e-03,5.2721257926668555e-02,5.8618708018698978e-02,1.0853296787811900e-01,2.0586187080186988e+00,2.0586187080184524e+00,5.5182555088917500e-02,3.1144365325881218e-01,3.1144365325881229e-01,8.1256524405524222e-02,7.9641791672274609e-01,7.9641791672274609e-01,4.2839461814082810e-03,7.9213397054133772e-01
-1.3799999999999999e+00,5.0633414687712583e-02,3.1845703009023398e-03,5.3817984988614925e-02,5.9172975383155434e-02,1.1082054027813218e-01,2.0591729753831554e+00,2.0591729753826802e+00,5.5671534367459911e-02,3.1013235538881628e-01,3.1013235538881639e-01,8.0488868180577128e-02,7.9324966942756270e-01,7.9324966942756270e-01,4.3317486994929053e-03,7.8891792072806977e-01
-1.3699999999999999e+00,5.1656277514534804e-02,3.2815549052585321e-03,5.4937832419793331e-02,5.9732151064559182e-02,1.1315721974484522e-01,2.0597321510645594e+00,2.0597321510641788e+00,5.6164221193759863e-02,3.0881503706671393e-01,3.0881503706671415e-01,7.9720005724368381e-02,7.9003677652976878e-01,7.9003677652976867e-01,4.3796443149903153e-03,7.8565713221477851e-01
-1.3599999999999999e+00,5.2699803541122379e-02,3.3814931305410560e-03,5.6081296671663429e-02,6.0296272219569513e-02,1.1554408647386792e-01,2.0602962722195697e+00,2.0602962722191163e+00,5.6660631775993085e-02,3.0749170929580072e-01,3.0749170929580089e-01,7.8949984484532026e-02,7.8677874572387618e-01,7.8677874572387618e-01,4.4276175021002650e-03,7.8235112822177599e-01
-1.3499999999999999e+00,5.3764410191799832e-02,3.4844749278987032e-03,5.7248885119698535e-02,6.0865376166072176e-02,1.1798224516729576e-01,2.0608653761660718e+00,2.0608653761653071e+00,5.7160782150234714e-02,3.0616238381747285e-01,3.0616238381747302e-01,7.8178852804938193e-02,7.8347508390445220e-01,7.8347508390445220e-01,4.4756521630197280e-03,7.7899943174143249e-01
-1.3400000000000001e+00,5.4850523323422329e-02,3.5905929879005700e-03,5.8441116311322899e-02,6.1439500381427460e-02,1.2047282561054637e-01,2.0614395003814274e+00,2.0614395003814381e+00,5.7664688174308039e-02,3.0482707312175183e-01,3.0482707312175200e-01,7.7406659934500244e-02,7.8012529737054492e-01,7.8012529737054492e-01,4.5237316165031467e-03,7.7560156575404182e-01
-1.3300000000000001e+00,5.5958577395724289e-02,3.6999428239638484e-03,5.9658520219688142e-02,6.2018682500656723e-02,1.2301698326334012e-01,2.0620186825006566e+00,2.0620186825001849e+00,5.8172365521539461e-02,3.0348579045786162e-01,3.0348579045786184e-01,7.6633456035971520e-02,7.7672889204006945e-01,7.7672889204006945e-01,4.5718385864265895e-03,7.7215705345364283e-01
-1.3200000000000001e+00,5.7089015645108848e-02,3.8126228583223276e-03,6.0901638503431180e-02,6.2602960314565678e-02,1.2561589986518468e-01,2.0626029603145657e+00,2.0626029603143525e+00,5.8683829674418590e-02,3.0213854984486377e-01,3.0213854984486405e-01,7.5859292194740996e-02,7.7328537367452510e-01,7.7328537367452510e-01,4.6199551903702745e-03,7.6866541848415482e-01
-1.3100000000000001e+00,5.8242290261948465e-02,3.9287345106130585e-03,6.2171024772561520e-02,6.3192371767803984e-02,1.2827078405573611e-01,2.0631923717678040e+00,2.0631923717674416e+00,5.9199095918163636e-02,3.0078536608234274e-01,3.0078536608234258e-01,7.5084220427616311e-02,7.6979424811442421e-01,7.6979424811442421e-01,4.6680629282338038e-03,7.6512618518619036e-01
-1.3000000000000000e+00,5.9418862571467099e-02,4.0483822891608763e-03,6.3467244860627978e-02,6.3786954956859918e-02,1.3098287201041683e-01,2.0637869549568602e+00,2.0637869549561629e+00,5.9718179334191442e-02,2.9942625476114249e-01,2.9942625476114265e-01,7.4308293691591226e-02,7.6625502152583014e-01,7.6625502152583014e-01,4.7161426708996774e-03,7.6153887885493043e-01
-1.2900000000000000e+00,6.0619203218276380e-02,4.1716738850429442e-03,6.4790877103319322e-02,6.4386748127989515e-02,1.3375342809168161e-01,2.0643867481279901e+00,2.0643867481274412e+00,6.0241094793492357e-02,2.9806123227415615e-01,2.9806123227415598e-01,7.3531565892605261e-02,7.6266720065841143e-01,7.6266720065841143e-01,4.7641746489624145e-03,7.5790302600944903e-01
