run,t,r_initial,v_initial,delta_radius,delta_radial_speed,delta_tangential_speed,radius_jet,radial_speed_jet,tangential_speed_jet,instantaneous_delta_vc2,instantaneous_vc2_jet,baseline_radial_drift
J1279_R32,0.24,1.0116885382292078,0.8969812462478032,8.379047157201096e-06,0.00013762297386578685,-7.428952320753801e-06,8.625544488616918e-06,0.000143759074810282,-7.647562814646214e-06,-0.0017119290002467827,-0.001817992603149969,8.975874956409302e-20
J1279_R32,0.2425,1.0116885382292078,0.8969812462478032,8.728356664560494e-06,0.00014183809506750696,-7.738651172872757e-06,8.990596863202326e-06,0.00014829850496003838,-7.971224812907531e-06,-0.0017455561096051866,-0.001856064713871317,-1.7217084649642256e-20
J1279_R32,0.245,1.0116885382292078,0.8969812462478032,9.088305184706711e-06,0.00014613427861074322,-8.057782381776235e-06,9.367115820147349e-06,0.00015293250318607914,-8.305053289236433e-06,-0.0017794412950496766,-0.001894531354237446,-1.2259400643400715e-19
J1279_R32,0.2475,1.0116885382292078,0.8969812462478032,9.459096079101611e-06,0.00015051208767703067,-8.386526228032487e-06,9.755338998303477e-06,0.0001576620444170259,-8.649258938510946e-06,-0.0018135819350480645,-0.0019333925242483558,-2.2282412414136135e-19
J1279_R32,0.25,1.0116885382292078,0.8969812462478032,9.840934107353534e-06,0.00015497207759393352,-8.725064230330482e-06,1.0155506473843752e-05,0.00016248810358150003,-9.004054616582206e-06,-0.0018479753922187995,-0.0019726482239040464,-3.195755253174225e-19
J1279_R32,0.2525,1.0116885382292078,0.8969812462478032,1.0234025407522412e-05,0.0001595147957872411,-9.07357912838247e-06,1.0567860760262767e-05,0.00016741165560812306,-9.369655340274456e-06,-0.0018826190137577862,-0.002012298453204518,-4.126792737354197e-19
J1279_R32,0.255,1.0116885382292078,0.8969812462478032,1.063857747630657e-05,0.00016414078173425462,-9.432254865604506e-06,1.0992646808376676e-05,0.00017243367542551648,-9.746278287385048e-06,-0.0019175101318757572,-0.00205234321214977,-5.0584264204968775e-19
J1279_R32,0.2575,1.0116885382292078,0.8969812462478032,1.1054799149114472e-05,0.00016885056691829165,-9.801276570797768e-06,1.143011200632318e-05,0.00017755513796230177,-1.0134142796684445e-05,-0.001952646064240926,-0.002092782500739803,-5.995578248539521e-19
J1279_R32,0.26,1.0116885382292078,0.8969812462478032,1.1482900580024277e-05,0.0001736446747844882,-1.0180830540273966e-05,1.188050617956153e-05,0.00018277701814710046,-1.0533470367916212e-05,-0.001988024114423664,-0.0021336163189746163,-6.937090578001675e-19
J1279_R32,0.2625,1.0116885382292078,0.8969812462478032,1.192309322163442e-05,0.00017852362069690296,-1.0571104220979954e-05,1.2344081590872544e-05,0.000188100290908534,-1.0944484661797026e-05,-0.002023641572346338,-0.002174844666854211,-7.855057831283707e-19
J1279_R32,0.265,1.0116885382292078,0.8969812462478032,1.2375589804808288e-05,0.00018348791189659415,-1.0972286190957803e-05,1.2821092940358581e-05,0.00019352593117522387,-1.1367411500016672e-05,-0.0020594957147360773,-0.002216467544378587,-8.810640196095538e-19
J1279_R32,0.2675,1.0116885382292078,0.8969812462478032,1.2840604318316121e-05,0.00018853804746133304,-1.1384566142691455e-05,1.331179736544356e-05,0.00019905491387579152,-1.1802478865238037e-05,-0.0020955838055858435,-0.0022584849515477428,-9.758976893368925e-19
J1279_R32,0.27,1.0116885382292078,0.8969812462478032,1.3318351988377381e-05,0.00019367451826629714,-1.1808134863788844e-05,1.3816454440872956e-05,0.0002046882139388586,-1.2249916901097127e-05,-0.002131903096614493,-0.00230089688836168,-1.071052824640547e-18
J1279_R32,0.2725,1.0116885382292078,0.8969812462478032,1.3809049258106614e-05,0.00019889780694618182,-1.2243184219440373e-05,1.433532617871379e-05,0.00021042680629304643,-1.2709957912203047e-05,-0.0021684508277301003,-0.002343703354820398,-1.1652962002116562e-18
J1279_R32,0.275,1.0116885382292078,0.8969812462478032,1.431291376686633e-05,0.0002042083878586348,-1.2689907133767164e-05,1.4868677028354642e-05,0.00021627166586697658,-1.3182836364138011e-05,-0.002205224227501923,-0.0023869043509238967,-1.2593385676183561e-18
J1279_R32,0.2775,1.0116885382292078,0.8969812462478032,1.4830164329529753e-05,0.00020960672704884402,-1.314849757139136e-05,1.5416773876505642e-05,0.0002222237675892705,-1.3668788883457345e-05,-0.002242220513629452,-0.002430499876672176,-1.3541402967993662e-18
J1279_R32,0.28,1.0116885382292078,0.8969812462478032,1.5361020915657116e-05,0.00021509328221562893,-1.3619150519006418e-05,1.5979886047198483e-05,0.00022828408638854975,-1.4168054257689483e-05,-0.002279436893417525,-0.002474489932065236,-1.4504027220326391e-18
J1279_R32,0.28250000000000003,1.0116885382292078,0.8969812462478032,1.590570462858843e-05,0.00022066850267867964,-1.4102061966503321e-05,1.6558285301786397e-05,0.0002344535971934357,-1.4680873435335958e-05,-0.002316870564253124,-0.0025188745171030773,-1.5486076025949306e-18
J1279_R32,0.28500000000000003,1.0116885382292078,0.8969812462478032,1.646443768445619e-05,0.00022633282934719009,-1.4597428888984965e-05,1.7152245838944187e-05,0.00024073327493254995,-1.5207489525871428e-05,-0.002354518714086218,-0.002563653631785699,-1.648608338651898e-18
J1279_R32,0.28750000000000003,1.0116885382292078,0.8969812462478032,1.7037443391121412e-05,0.00023208669468983693,-1.5105449226893164e-05,1.776204429466819e-05,0.0002471240945345139,-1.5748147799743638e-05,-0.0023923785219076843,-0.002608827276113102,-1.7510614780821975e-18
J1279_R32,0.29,1.0116885382292078,0.8969812462478032,1.7624946127036074e-05,0.00023793052270609062,-1.562632186846713e-05,1.8387959742276302e-05,0.00025362703092794903,-1.6303095688373447e-05,-0.0024304471582363273,-0.002654395450085284,-1.8571523733956202e-18
J1279_R32,0.2925,1.0116885382292078,0.8969812462478032,1.8227171320035673e-05,0.00024386472889881015,-1.6160246630092523e-05,1.9030273692408e-05,0.00026024305904147696,-1.687258278415484e-05,-0.002468721785602305,-0.0027003581537022488,-1.9700566260594408e-18
J1279_R32,0.295,1.0116885382292078,0.8969812462478032,1.8844345426064794e-05,0.0002498897202482126,-1.6707424237649704e-05,1.9689270093024285e-05,0.0002669731538037191,-1.7456860840454902e-05,-0.002507199559033025,-0.002746715386963994,-2.0815320664171188e-18
J1279_R32,0.2975,1.0116885382292078,0.8969812462478032,1.9476695907839602e-05,0.0002560058951873392,-1.7268056307195856e-05,2.036523532940771e-05,0.000273818290143297,-1.805618377161381e-05,-0.0025458776265424093,-0.0027934671498705196,-2.197114429443312e-18
J1279_R32,0.3,1.0116885382292078,0.8969812462478032,2.0124451213449737e-05,0.0002622136435780818,-1.7842345326646303e-05,2.10584582241624e-05,0.00028077944298883197,-1.867080765294486e-05,-0.002584753129617016,-0.0028406134424218267,-2.3189447879498854e-18
J959_R24_tight,0.0,1.0116885382292078,0.8969812462478036,0.0,0.0,0.0,0.0,0.0,-0.0,-1.1231999088914344e-16,-0.0,0.0
