model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
C_core,inner,outer,NGC5371,4,False,False,0,73.7542051856764,39.60456308020542,-38.27801435547704
C_core,inner,training,NGC5585,19,False,False,0,3.972256751241155,2.9311314676975293,0.7223281013017258
C_core,inner,outer,NGC5585,5,False,False,0,5.069891307187293,3.934044089167067,-3.6938237331018113
C_core,inner,training,NGC5907,15,False,False,0,5.504642256874413,10.20573525624972,-2.7452986231446572
C_core,inner,outer,NGC5907,4,False,False,0,2.0526287109553003,5.690608457950783,-5.535881263385136
C_core,inner,training,NGC5985,26,False,False,0,2.1299045613549428,6.6461182814692465,0.29393149880703195
C_core,inner,outer,NGC5985,7,False,False,0,53.01701411676072,30.225041916140786,-29.242813126340447
C_core,inner,training,NGC6015,35,False,False,0,8.670123775752089,7.015993024851288,0.2278499119135156
C_core,inner,outer,NGC6015,9,False,False,0,77.67340370484933,38.232273490987765,36.659936755435425
C_core,inner,training,NGC6195,18,False,False,0,0.7886298308679144,6.334480680756567,-0.24201046874095924
C_core,inner,outer,NGC6195,5,False,False,0,46.62538240114258,36.49997421606302,-33.19484720270923
C_core,inner,training,NGC6503,24,False,False,0,5.6094043545422565,5.723547462475674,-1.4921329564992398
C_core,inner,outer,NGC6503,7,False,False,0,16.703457502990208,11.980458032622234,-11.33596162366496
C_core,inner,training,NGC6674,12,False,False,0,0.7881391644042907,8.705585978360276,2.657210267729951
C_core,inner,outer,NGC6674,3,False,False,0,1.4504758797493118,2.8985261798668542,0.07840362507728098
C_core,inner,training,NGC6946,46,False,False,0,1.750140198089737,4.730076391111168,0.7127596466346138
C_core,inner,outer,NGC6946,12,False,False,0,0.04641614624982821,2.7793908130048606,-0.8816683638806708
C_core,inner,training,NGC7331,28,False,False,0,1.6515697312005153,6.788688712414134,-0.15517316979562829
C_core,inner,outer,NGC7331,8,False,False,0,8.148595850323208,15.718532136531248,-14.832057456018408
